target,dpi,time,inoc,high_N,high_P,nutrient,round,replicate,sample,shoot_mass_g,root_mass_g,leaf_area_mm2,leaves,mass_ext_mg,PAVmin,PAVint,PAVslope,RPVmin,RPVint,RPVslope,q_group,tech_cycle,quant,quant_adj,quant_zero,co,log_quant,conc,log_conc,quant_rd
PAV,22,6,coinfection,0,1,P,4,5,46coinfectionP5shoot,0.2497,0.0132,1247.245,2,46.6,2800,52.3960417,-3.474388187,2800,49.87804498,-3.345626683,25,37.42616908,20353.33575,20353.33575,0,1,9.921000096,436.7668616,6.079399555,20353
PAV,22,6,coinfection,1,0,N,1,1,16coinfectionN1shoot,0.2521,0.0287,1613.971,3,49.5,2800,51.34012947,-3.516751162,2800,53.49430969,-3.772950434,44,39.15394592,2918.651264,2918.651264,0,1,7.978876893,58.96265179,4.076904223,2919
PAV,22,6,coinfection,1,0,N,2,3,26coinfectionN3shoot,0.209,0.0241,1047.282,2,51.3,2800,52.15571661,-3.531808133,2800,53.0766694,-3.844867382,26,36.11518224,34812.43219,34812.43219,0,1,10.45772985,678.604916,6.520039097,34812
PAV,22,6,coinfection,1,0,N,4,5,46coinfectionN5shoot,0.341,0.0169,1509.077,2,51.5,2800,52.99905972,-3.393343343,2800,51.22810233,-3.304807543,27,35.98368708,103356.7009,103356.7009,0,1,11.5459414,2006.926231,7.604359592,103357
PAV,22,6,coinfection,1,1,N+P,3,4,36coinfectionN+P4shoot,0.3025,0.0128,1340.312,2,51.2,2800,48.985077,-3.008881526,2800,51.57720036,-3.526047897,22,38.26657486,3649.957965,3649.957965,0,1,8.20247093,71.28824151,4.266731398,3650
PAV,22,6,PAV,0,0,low,2,3,26PAVlow3shoot,0.164,0.0193,1028.083,2,49.8,2800,48.97662263,-3.35880909,NA,NA,NA,13,37.10286713,3428.536527,3428.536527,0,0,8.13988878,68.84611499,4.231873796,3429
PAV,22,6,PAV,0,0,low,3,4,36PAVlow4shoot,0.3005,0.0344,1567.004,3,48.9,2800,49.67861051,-3.385405223,NA,NA,NA,16,37.49999619,3957.195151,3957.195151,0,0,8.283290758,80.92423622,4.393513362,3957
PAV,22,6,PAV,0,0,low,4,5,46PAVlow5shoot,0.3856,0.0211,2028.925,3,51.2,2800,50.34818138,-3.357441966,NA,NA,NA,14,38.03737767,4642.171931,4642.171931,0,0,8.442937624,90.66742052,4.507198092,4642
PAV,22,6,PAV,0,1,P,3,4,36PAVP4shoot,0.232,0.0156,1414.789,3,49.2,2800,49.60374996,-3.348891958,NA,NA,NA,15,36.1906573,10121.22369,10121.22369,0,0,9.222389854,205.7159287,5.32649623,10121
PAV,22,6,PAV,0,1,P,4,5,46PAVP5shoot,0.3115,0.0194,1407.628,3,47.4,2800,49.67861051,-3.385405223,NA,NA,NA,16,37.48404185,4000.369885,4000.369885,0,0,8.294142107,84.39598914,4.435519878,4000
PAV,22,6,PAV,1,0,N,3,4,36PAVN4shoot,0.2229,0.012,1255.516,2,49,2800,50.22608975,-3.560085042,NA,NA,NA,17,36.97925059,5259.365443,5259.365443,0,0,8.56776566,107.3339886,4.675945362,5259
PAV,22,6,PAV,1,0,N,4,5,46PAVN5shoot,0.2224,0.0112,1292.808,3,48.9,2800,48.97662263,-3.35880909,NA,NA,NA,13,35.76330693,8588.726355,8588.726355,0,0,9.058205733,175.6385758,5.168428337,8589
PAV,22,6,PAV,1,1,N+P,1,1,16PAVN+P1shoot,0.388,0.0296,2179.416,3,50.8,2800,49.67861051,-3.385405223,NA,NA,NA,16,38.00376129,2809.198983,2809.198983,0,0,7.940654662,55.29919257,4.012758308,2809
PAV,22,6,PAV,1,1,N+P,3,4,36PAVN+P4shoot,0.3325,0.0146,1724.169,3,50.7,2800,49.60374996,-3.348891958,NA,NA,NA,15,35.17105993,20402.86465,20402.86465,0,0,9.923430594,402.4233658,5.997504683,20403
PAV,22,6,PAV,1,1,N+P,4,5,46PAVN+P5shoot,0.5062,0.0129,2546.929,3,51.4,2800,51.38179052,-3.467281215,2800,49.96806577,-3.525420062,31,36.46334203,20074.08964,20074.08964,0,0,9.90718519,390.546491,5.967547017,20074
PAV,22,6,PAV,1,1,N+P,5,6,56PAVN+P6shoot,0.352,0.0195,NA,NA,51.9,2800,53.47020321,-3.462972132,NA,NA,NA,36,37.25265757,48209.11069,48209.11069,0,0,10.7833033,928.8845991,6.833984511,48209
PAV,26,7,coinfection,0,0,low,1,1,17coinfectionlow1shoot,0.1862,0.0154,1135.967,3,48.9,2800,50.37211046,-3.366426214,2800,49.47677724,-3.068125512,30,30.82265472,641480.9887,641480.9887,0,1,13.37153483,13118.22063,9.48175743,641481
PAV,26,7,coinfection,0,0,low,2,3,27coinfectionlow3shoot,0.1309,0.0101,842.738,NA,50.5,2800,51.38179052,-3.467281215,2800,49.96806577,-3.525420062,31,37.784338,8349.238556,8349.238556,0,1,9.029925623,165.3314566,5.107952287,8349
PAV,26,7,coinfection,0,0,low,4,5,47coinfectionlow5shoot,0.2894,0.0301,1720.706,3,50,2800,49.79686006,-3.144371796,2800,52.89612035,-3.471252031,19,38.30445862,4517.641413,4517.641413,0,1,8.415745325,90.35282826,4.50372232,4518
PAV,26,7,coinfection,0,1,P,1,1,17coinfectionP1shoot,0.1031,0.0119,826.695,2,51.4,2800,52.99905972,-3.393343343,2800,51.22810233,-3.304807543,27,38.86208471,14658.52819,14658.52819,0,1,9.592777574,285.1853733,5.653139401,14659
PAV,26,7,coinfection,0,1,P,4,5,47coinfectionP5shoot,0.3826,0.0209,1850.317,3,52.7,2800,52.95171603,-3.559470876,2800,50.16044781,-3.380785624,23,38.38705826,12353.90247,12353.90247,0,1,9.421727281,234.4194017,5.457111826,12354
PAV,26,7,coinfection,1,0,N,1,2,17coinfectionN2shoot,0.2045,0.0141,1036.465,3,47.2,2800,52.21184848,-3.59235151,2800,49.45773255,-3.407512855,24,39.55118179,3344.564689,3344.564689,0,1,8.115091826,70.85942138,4.260697934,3345
PAV,26,7,coinfection,1,0,N,4,5,47coinfectionN5shoot,0.2289,0.0156,1447.793,3,47.1,28000,52.13787768,-3.505091222,2800,51.01666454,-3.356703059,28,36.17557335,35812.44117,35812.44117,0,1,10.48605063,760.3490694,6.63377763,35812
PAV,26,7,coinfection,1,1,N+P,1,2,17coinfectionN+P2shoot,0.2392,0.028,1449.097,3,49.1,2800,52.87949485,-3.458342489,28000,54.97219011,-3.370307922,20,40.13640022,4838.831501,4838.831501,0,1,8.484428545,98.55053973,4.59056951,4839
PAV,26,7,coinfection,1,1,N+P,2,3,27coinfectionN+P3shoot,0.2044,NA,1449.416,NA,47.1,2800,49.79686006,-3.144371796,2800,52.89612035,-3.471252031,19,38.9141655,2890.730212,2890.730212,0,1,7.969264418,61.37431449,4.116991417,2891
PAV,26,7,coinfection,1,1,N+P,5,6,57coinfectionN+P6shoot,0.4783,0.0155,NA,NA,47.8,2800,55.29559506,-3.453557935,2800,51.96716877,-3.369245403,39,42.5766697,4817.780033,4817.780033,0,1,8.480068527,100.7903773,4.613042887,4818
PAV,26,7,PAV,0,0,low,3,4,37PAVlow4shoot,0.2521,0.0213,1394.47,3,46.1,2800,50.34818138,-3.357441966,NA,NA,NA,14,36.29535166,15331.20737,15331.20737,0,0,9.637645727,332.5641511,5.806832777,15331
PAV,26,7,PAV,0,0,low,5,6,57PAVlow6shoot,0.2925,0.0191,NA,NA,49.6,2800,51.17425542,-3.351718139,NA,NA,NA,42,38.39186732,6511.518626,6511.518626,0,0,8.781327984,131.2806175,4.87733715,6512
PAV,26,7,PAV,0,1,P,1,2,17PAVP2shoot,0.2841,0.0171,1550.161,3,48.8,1000,53.6146004,-3.266960568,1000,48.15826064,-3.23575189,1,42.52687836,2476.824735,2476.824735,0,0,7.81473267,50.75460523,3.927002357,2477
PAV,26,7,PAV,0,1,P,3,4,37PAVP4shoot,0.23332,0.0194,1403.458,2,48.6,2800,49.67861051,-3.385405223,NA,NA,NA,16,35.14787292,19596.15391,19596.15391,0,0,9.883088597,403.2130433,5.999465066,19596
PAV,26,7,PAV,0,1,P,4,5,47PAVP5shoot,0.2523,0.0146,1404.465,3,49.3,2800,50.22608975,-3.560085042,NA,NA,NA,17,33.67398707,44602.16912,44602.16912,0,0,10.70553777,904.7093129,6.807613691,44602
PAV,26,7,PAV,1,0,N,3,4,37PAVN4shoot,0.3547,0.0252,1916.202,3,50.1,2800,50.34818138,-3.357441966,NA,NA,NA,14,37.30487633,7671.736405,7671.736405,0,0,8.945298258,153.1284711,5.03127725,7672
PAV,26,7,PAV,1,0,N,5,6,57PAVN6shoot,0.4169,0.0152,NA,NA,50.9,2800,51.17425542,-3.351718139,NA,NA,NA,42,36.93441264,17722.3116,17722.3116,0,0,9.782579667,348.1790097,5.852716743,17722
PAV,26,7,PAV,1,0,N,5,7,57PAVN7shoot,0.4599,0.0265,NA,NA,47.1,2800,51.17425542,-3.351718139,NA,NA,NA,42,38.78384781,4974.313655,4974.313655,0,0,8.512042681,105.6117549,4.65976968,4974
PAV,26,7,PAV,1,1,N+P,1,1,17PAVN+P1shoot,0.2478,0.0249,1276.715,4,16.8,2800,49.67861051,-3.385405223,NA,NA,NA,16,37.7458992,3347.736406,3347.736406,0,0,8.116039697,199.2700242,5.29466081,3348
PAV,26,7,PAV,1,1,N+P,1,2,17PAVN+P2shoot,0.3897,0.014,2045.455,3,50.1,2800,49.67861051,-3.385405223,NA,NA,NA,16,37.3711497,4319.633159,4319.633159,0,0,8.370925761,86.22022273,4.456904753,4320
PAV,26,7,PAV,1,1,N+P,3,4,37PAVN+P4shoot,0.2528,0.0139,1439.386,3,45.6,2800,49.60374996,-3.348891958,NA,NA,NA,15,36.25372187,9691.735382,9691.735382,0,0,9.179028779,212.5380566,5.359121062,9692
PAV,26,7,PAV,1,1,N+P,4,5,47PAVN+P5shoot,0.2359,0.0076,1380.65,3,52.2,2800,50.34818138,-3.357441966,NA,NA,NA,14,37.98481751,4812.558778,4812.558778,0,0,8.478984192,92.19461261,4.523901697,4813
PAV,29,8,coinfection,0,0,low,1,1,18coinfectionlow1shoot,0.0538,0.0027,514.796,2,30.2,2800,52.87949485,-3.458342489,28000,54.97219011,-3.370307922,20,38.72463226,12386.86714,12386.86714,0,1,9.424392088,410.1611634,6.016550164,12387
PAV,29,8,coinfection,0,0,low,3,4,38coinfectionlow4shoot,0.3377,0.0368,1364.437,3,50.4,28000,52.13787768,-3.505091222,2800,51.01666454,-3.356703059,28,34.83724721,86269.52501,86269.52501,0,1,11.36523169,1711.696925,7.445240511,86270
PAV,29,8,coinfection,0,1,P,3,4,38coinfectionP4shoot,0.3429,0.0445,1787.92,4,51.4,28000,52.13787768,-3.505091222,2800,51.01666454,-3.356703059,28,36.4272995,30354.04937,30354.04937,0,1,10.32068521,590.5457076,6.381047038,30354
PAV,29,8,coinfection,0,1,P,4,5,48coinfectionP5shoot,0.1918,0.0285,1087.051,3,47.7,2800,52.99905972,-3.393343343,2800,51.22810233,-3.304807543,27,36.80904007,59035.27086,59035.27086,0,1,10.98589036,1237.636706,7.120958958,59035
PAV,29,8,coinfection,1,0,N,1,1,18coinfectionN1shoot,0.1127,0.0068,807.925,3,46.7,2800,50.37211046,-3.366426214,2800,49.47677724,-3.068125512,30,37.24409739,7937.58419,7937.58419,0,1,8.97936425,169.9696829,5.135620085,7938
PAV,29,8,coinfection,1,0,N,1,2,18coinfectionN2shoot,0.4163,0.0145,2285.887,3,52.3,2800,52.99905972,-3.393343343,2800,51.22810233,-3.304807543,27,34.89121119,216912.9086,216912.9086,0,1,12.28725121,4147.474353,8.330254838,216913
PAV,29,8,coinfection,1,0,N,2,3,28coinfectionN3shoot,0.2298,0.017,1375.892,4,51,1000,54.25433097,-3.446498914,1000,49.17542606,-2.921595272,2,42.14725494,3257.333906,3257.333906,0,1,8.08866432,63.86929228,4.156838687,3257
PAV,29,8,coinfection,1,0,N,3,4,38coinfectionN4shoot,0.4762,0.0381,2213.329,3,47.9,2800,52.15571661,-3.531808133,2800,53.0766694,-3.844867382,26,36.96458562,20009.36783,20009.36783,0,1,9.903955834,417.732105,6.03484033,20009
PAV,29,8,coinfection,1,0,N,4,5,48coinfectionN5shoot,0.4686,0.022,2142.78,3,46.2,2800,50.86659032,-3.253289286,2800,49.73738099,-3.558046976,21,38.5722847,6012.271018,6012.271018,0,1,8.701557829,130.1357363,4.868578031,6012
PAV,29,8,coinfection,1,1,N+P,1,1,18coinfectionN+P1shoot,0.4274,0.0179,2246.529,3,52.5,2800,49.79686006,-3.144371796,2800,52.89612035,-3.471252031,19,36.87773768,12842.50509,12842.50509,0,1,9.460515658,244.6191445,5.499702489,12843
PAV,29,8,coinfection,1,1,N+P,1,2,18coinfectionN+P2shoot,0.2812,0.01,1764.674,4,49,2800,52.95171603,-3.559470876,2800,50.16044781,-3.380785624,23,37.61280441,20385.60171,20385.60171,0,1,9.922584132,416.032688,6.030763834,20386
PAV,29,8,coinfection,1,1,N+P,2,3,28coinfectionN+P3shoot,0.1783,0.0121,1044.037,2,50,2800,53.33356801,-3.756567892,2800,52.04851391,-3.525956916,43,39.37520218,5196.644763,5196.644763,0,1,8.555768458,103.9328953,4.643745453,5197
PAV,29,8,coinfection,1,1,N+P,4,5,48coinfectionN+P5shoot,0.4124,0.0241,2200.192,3,47.6,2800,52.95171603,-3.559470876,2800,50.16044781,-3.380785624,23,40.5437088,3061.352935,3061.352935,0,1,8.026612233,64.31413729,4.163779472,3061
PAV,29,8,PAV,0,0,low,1,2,18PAVlow2shoot,0.289,0.0334,1749.601,4,29.8,2800,50.22608975,-3.560085042,NA,NA,NA,17,37.29133988,4298.034666,4298.034666,0,0,8.365913143,144.2293512,4.971404749,4298
PAV,29,8,PAV,0,0,low,3,4,38PAVlow4shoot,0.1886,0.0118,1109.323,3,52.1,2800,50.22608975,-3.560085042,NA,NA,NA,17,34.2270724,31188.7985,31188.7985,0,0,10.34781429,598.6333685,6.394649338,31189
PAV,29,8,PAV,0,0,low,5,6,58PAVlow6shoot,0.3547,0.0213,NA,NA,50.5,2800,51.17425542,-3.351718139,NA,NA,NA,42,38.60559464,5622.323013,5622.323013,0,0,8.634500205,111.333129,4.712526869,5622
PAV,29,8,PAV,0,1,P,1,2,18PAVP2shoot,0.0985,0.0067,732.151,3,48.3,2800,50.22608975,-3.560085042,NA,NA,NA,17,36.69226583,6332.061443,6332.061443,0,0,8.753381125,131.0985806,4.875949564,6332
PAV,29,8,PAV,0,1,P,3,4,38PAVP4shoot,0.2902,0.0162,1449.429,3,52,2800,50.34818138,-3.357441966,NA,NA,NA,14,38.11900075,4389.450243,4389.450243,0,0,8.386959269,84.41250467,4.43571555,4389
PAV,29,8,PAV,0,1,P,4,5,48PAVP5shoot,0.5321,0.0309,2485.427,4,49.4,2800,48.97662263,-3.35880909,NA,NA,NA,13,37.17870903,3254.833535,3254.833535,0,0,8.087896412,65.88731852,4.187945988,3255
PAV,29,8,PAV,0,1,P,5,6,58PAVP6shoot,0.244,0.0152,NA,NA,48.5,2800,51.17425542,-3.351718139,NA,NA,NA,42,38.01255417,8449.90937,8449.90937,0,0,9.041910995,174.2249355,5.160347197,8450
PAV,29,8,PAV,0,1,P,5,7,58PAVP7shoot,0.3692,0.0207,NA,NA,51.4,2800,51.17425542,-3.351718139,NA,NA,NA,42,39.05010605,4142.798757,4142.798757,0,0,8.329126867,80.5991976,4.389488694,4143
PAV,29,8,PAV,1,0,N,1,2,18PAVN2shoot,0.2616,0.0034,1691.001,3,50.6,2800,49.19482931,-3.050822322,2800,50.71861646,-3.56860197,12,37.31090292,7858.127611,7858.127611,0,0,8.96930364,155.2989646,5.045352063,7858
PAV,29,8,PAV,1,0,N,3,4,38PAVN4shoot,0.2702,0.0108,1627.662,3,47.5,2800,48.97662263,-3.35880909,NA,NA,NA,13,36.79440308,4235.903986,4235.903986,0,0,8.35135204,89.17692603,4.490622329,4236
PAV,29,8,PAV,1,0,N,4,5,48PAVN5shoot,0.6444,0.0347,3991.724,4,49.4,2800,49.60374996,-3.348891958,NA,NA,NA,15,37.14369074,5255.950899,5255.950899,0,0,8.567116218,106.3957672,4.667165794,5256
PAV,29,8,PAV,1,0,N,5,6,58PAVN6shoot,0.5483,0.019,NA,NA,46.8,2800,51.17425542,-3.351718139,NA,NA,NA,42,37.69641368,10499.62944,10499.62944,0,0,9.259095244,224.3510564,5.413212041,10500
PAV,29,8,PAV,1,0,N,5,7,58PAVN7shoot,0.6076,0.0207,NA,NA,53.4,2800,51.17425542,-3.351718139,NA,NA,NA,42,36.27648417,27849.42608,27849.42608,0,0,10.23456764,521.5248329,6.256756891,27849
PAV,29,8,PAV,1,1,N+P,1,2,18PAVN+P2shoot,0.3794,0.00147,2304.306,4,50.6,2800,50.34818138,-3.357441966,NA,NA,NA,14,36.00790914,18671.95995,18671.95995,0,0,9.834778209,369.0110662,5.910826633,18672
PAV,29,8,PAV,1,1,N+P,5,6,58PAVN+P6shoot,0.3931,0.0098,NA,NA,48,2800,51.17425542,-3.351718139,NA,NA,NA,42,37.27866618,13989.77706,13989.77706,0,0,9.546082132,291.4536888,5.674881121,13990
PAV,29,8,PAV,1,1,N+P,5,7,58PAVN+P7shoot,0.5662,0.02,NA,NA,49.3,2800,51.17425542,-3.351718139,NA,NA,NA,42,38.53443337,5904.009861,5904.009861,0,0,8.683387036,119.7567923,4.785462955,5904
