target,dpi,time,inoc,high_N,high_P,nutrient,round,replicate,sample,shoot_mass_g,root_mass_g,leaf_area_mm2,leaves,mass_ext_mg,PAVmin,PAVint,PAVslope,RPVmin,RPVint,RPVslope,q_group,tech_cycle,quant,quant_adj,quant_zero,co,present
PAV,22,6,PAV,1,1,N+P,1,1,16PAVN+P1shoot,0.388,0.0296,2179.416,3,50.8,2800,49.67861051,-3.385405223,NA,NA,NA,16,38.00376129,2809.198983,2809.198983,0,0,1
PAV,22,6,PAV,1,1,N+P,1,2,16PAVN+P2shoot,0.2017,0.0251,1034.384,2,49.3,2800,49.67861051,-3.385405223,NA,NA,NA,16,45.2525355,20.29545924,0,1,0,0
PAV,22,6,PAV,1,1,N+P,1,2,16PAVN+P2shoot,0.2017,0.0251,1034.384,2,49.3,2800,51.17425542,-3.351718139,NA,NA,NA,42,41.97278595,556.2875012,0,1,0,0
PAV,22,6,PAV,1,1,N+P,2,3,26PAVN+P3shoot,0.3242,0.0168,1809.757,3,49.5,2800,49.67861051,-3.385405223,NA,NA,NA,16,42.88375473,101.6488912,0,1,0,0
PAV,22,6,PAV,1,1,N+P,3,4,36PAVN+P4shoot,0.3325,0.0146,1724.169,3,50.7,2800,49.60374996,-3.348891958,NA,NA,NA,15,35.17105993,20402.86465,20402.86465,0,0,1
PAV,22,6,PAV,1,1,N+P,4,5,46PAVN+P5shoot,0.5062,0.0129,2546.929,3,51.4,2800,51.38179052,-3.467281215,2800,49.96806577,-3.525420062,31,36.46334203,20074.08964,20074.08964,0,0,1
PAV,22,6,PAV,1,1,N+P,5,6,56PAVN+P6shoot,0.352,0.0195,NA,NA,51.9,2800,53.47020321,-3.462972132,NA,NA,NA,36,37.25265757,48209.11069,48209.11069,0,0,1
PAV,26,7,coinfection,0,0,low,1,1,17coinfectionlow1shoot,0.1862,0.0154,1135.967,3,48.9,2800,50.37211046,-3.366426214,2800,49.47677724,-3.068125512,30,30.82265472,641480.9887,641480.9887,0,1,1
PAV,26,7,coinfection,0,0,low,1,2,17coinfectionlow2shoot,0.0724,0.0077,637.053,3,35.5,2800,54.44303316,-3.083148658,28000,54.85190498,-3.428139814,4,NaN,NaN,0,1,1,0
PAV,26,7,coinfection,0,0,low,2,3,27coinfectionlow3shoot,0.1309,0.0101,842.738,NA,50.5,2800,51.38179052,-3.467281215,2800,49.96806577,-3.525420062,31,37.784338,8349.238556,8349.238556,0,1,1
PAV,26,7,coinfection,0,0,low,3,4,37coinfectionlow4shoot,0.3327,0.0259,1379.624,2,47.8,2800,52.21184848,-3.59235151,2800,49.45773255,-3.407512855,24,43.44166565,276.2795487,0,1,1,0
PAV,26,7,coinfection,0,0,low,4,5,47coinfectionlow5shoot,0.2894,0.0301,1720.706,3,50,2800,49.79686006,-3.144371796,2800,52.89612035,-3.471252031,19,38.30445862,4517.641413,4517.641413,0,1,1
PAV,26,7,coinfection,0,1,P,1,1,17coinfectionP1shoot,0.1031,0.0119,826.695,2,51.4,2800,52.99905972,-3.393343343,2800,51.22810233,-3.304807543,27,38.86208471,14658.52819,14658.52819,0,1,1
PAV,26,7,coinfection,0,1,P,1,2,17coinfectionP2shoot,0.1927,0.0231,1285.973,2,51,28000,52.13787768,-3.505091222,2800,51.01666454,-3.356703059,28,42.25328064,660.7975345,0,1,1,0
PAV,26,7,coinfection,0,1,P,2,3,27coinfectionP3shoot,0.1385,0.01,779.049,NA,49.8,1000,54.25433097,-3.446498914,1000,49.17542606,-2.921595272,2,44.97838211,491.373912,0,1,1,0
PAV,26,7,coinfection,0,1,P,3,4,37coinfectionP4shoot,0.2341,0.023,1173.426,3,52.5,2800,50.86659032,-3.253289286,2800,49.73738099,-3.558046976,21,NaN,NaN,0,1,1,0
PAV,26,7,coinfection,0,1,P,4,5,47coinfectionP5shoot,0.3826,0.0209,1850.317,3,52.7,2800,52.95171603,-3.559470876,2800,50.16044781,-3.380785624,23,38.38705826,12353.90247,12353.90247,0,1,1
PAV,26,7,coinfection,1,0,N,1,1,17coinfectionN1shoot,0.4312,0.015,2108.524,3,50.4,2800,52.15571661,-3.531808133,2800,53.0766694,-3.844867382,26,41.6454277,946.0076452,0,1,1,0
PAV,26,7,coinfection,1,0,N,1,2,17coinfectionN2shoot,0.2045,0.0141,1036.465,3,47.2,2800,52.21184848,-3.59235151,2800,49.45773255,-3.407512855,24,39.55118179,3344.564689,3344.564689,0,1,1
PAV,26,7,coinfection,1,0,N,2,3,27coinfectionN3shoot,0.1112,0.0084,591.694,NA,48,2800,49.79686006,-3.144371796,2800,52.89612035,-3.471252031,19,41.27004242,514.9575653,0,1,1,0
PAV,26,7,coinfection,1,0,N,3,4,37coinfectionN4shoot,0.3544,0.0236,1327.705,3,50.4,2800,53.33356801,-3.756567892,2800,52.04851391,-3.525956916,43,NaN,NaN,0,1,1,0
PAV,26,7,coinfection,1,0,N,3,4,37coinfectionN4shoot,0.3544,0.0236,1327.705,3,50.4,2800,54.44303316,-3.083148658,28000,54.85190498,-3.428139814,4,NaN,NaN,0,1,1,0
PAV,26,7,coinfection,1,0,N,4,5,47coinfectionN5shoot,0.2289,0.0156,1447.793,3,47.1,28000,52.13787768,-3.505091222,2800,51.01666454,-3.356703059,28,36.17557335,35812.44117,35812.44117,0,1,1
PAV,26,7,coinfection,1,1,N+P,1,2,17coinfectionN+P2shoot,0.2392,0.028,1449.097,3,49.1,2800,52.87949485,-3.458342489,28000,54.97219011,-3.370307922,20,40.13640022,4838.831501,4838.831501,0,1,1
PAV,26,7,coinfection,1,1,N+P,2,3,27coinfectionN+P3shoot,0.2044,NA,1449.416,NA,47.1,2800,49.79686006,-3.144371796,2800,52.89612035,-3.471252031,19,38.9141655,2890.730212,2890.730212,0,1,1
PAV,26,7,coinfection,1,1,N+P,3,4,37coinfectionN+P4shoot,0.4907,0.0228,2539.619,4,52.1,2800,51.34012947,-3.516751162,2800,53.49430969,-3.772950434,44,41.01841546,861.0215755,0,1,1,0
PAV,26,7,coinfection,1,1,N+P,3,4,37coinfectionN+P4shoot,0.4907,0.0228,2539.619,4,52.1,2800,56.11142245,-3.70568327,2800,53.03886485,-3.73610792,5,NaN,NaN,0,1,1,0
PAV,26,7,coinfection,1,1,N+P,4,5,47coinfectionN+P5shoot,0.1223,0.0071,827.591,2,48.8,2800,51.34012947,-3.516751162,2800,53.49430969,-3.772950434,44,45.95822144,33.91279756,0,1,1,0
PAV,26,7,coinfection,1,1,N+P,5,6,57coinfectionN+P6shoot,0.4783,0.0155,NA,NA,47.8,2800,55.29559506,-3.453557935,2800,51.96716877,-3.369245403,39,42.5766697,4817.780033,4817.780033,0,1,1
PAV,26,7,PAV,0,0,low,1,1,17PAVlow1shoot,0.343,0.0288,1455.601,3,50.6,2800,49.67861051,-3.385405223,NA,NA,NA,16,NaN,NaN,0,1,0,0
PAV,26,7,PAV,0,0,low,1,2,17PAVlow2shoot,0.1176,0.0083,689.789,3,45,2800,51.38179052,-3.467281215,2800,49.96806577,-3.525420062,31,42.02812767,498.5328101,0,1,0,0
PAV,26,7,PAV,0,0,low,2,3,27PAVlow3shoot,0.1918,0.012,1138.675,NA,49.9,2800,49.60374996,-3.348891958,NA,NA,NA,15,NaN,NaN,0,1,0,0
PAV,26,7,PAV,0,0,low,3,4,37PAVlow4shoot,0.2521,0.0213,1394.47,3,46.1,2800,50.34818138,-3.357441966,NA,NA,NA,14,36.29535166,15331.20737,15331.20737,0,0,1
PAV,26,7,PAV,0,0,low,4,5,47PAVlow5shoot,0.4137,0.0349,2122.991,3,52.4,2800,49.60374996,-3.348891958,NA,NA,NA,15,39.99235408,741.3489603,0,1,0,0
PAV,26,7,PAV,0,0,low,5,6,57PAVlow6shoot,0.2925,0.0191,NA,NA,49.6,2800,51.17425542,-3.351718139,NA,NA,NA,42,38.39186732,6511.518626,6511.518626,0,0,1
PAV,26,7,PAV,0,1,P,1,1,17PAVP1shoot,0.1183,0.0076,682.646,3,49.3,2800,50.22608975,-3.560085042,NA,NA,NA,17,40.9667244,398.9175953,0,1,0,0
PAV,26,7,PAV,0,1,P,1,2,17PAVP2shoot,0.2841,0.0171,1550.161,3,48.8,1000,53.6146004,-3.266960568,1000,48.15826064,-3.23575189,1,42.52687836,2476.824735,2476.824735,0,0,1
PAV,26,7,PAV,0,1,P,2,3,27PAVP3shoot,0.1411,0.0104,827.641,NA,49.5,2800,56.11142245,-3.70568327,2800,53.03886485,-3.73610792,5,45.02982331,978.2130087,0,1,0,0
PAV,26,7,PAV,0,1,P,3,4,37PAVP4shoot,0.23332,0.0194,1403.458,2,48.6,2800,49.67861051,-3.385405223,NA,NA,NA,16,35.14787292,19596.15391,19596.15391,0,0,1
PAV,26,7,PAV,0,1,P,4,5,47PAVP5shoot,0.2523,0.0146,1404.465,3,49.3,2800,50.22608975,-3.560085042,NA,NA,NA,17,33.67398707,44602.16912,44602.16912,0,0,1
PAV,26,7,PAV,0,1,P,5,6,57PAVP6shoot,0.3274,0.0203,NA,NA,46.4,2800,51.17425542,-3.351718139,NA,NA,NA,42,40.02333069,2122.892208,0,1,0,0
PAV,26,7,PAV,1,0,N,1,2,17PAVN2shoot,0.2389,0.017,1422.621,3,53.7,2800,54.44303316,-3.083148658,28000,54.85190498,-3.428139814,4,NaN,NaN,0,1,0,0
PAV,26,7,PAV,1,0,N,2,3,27PAVN3shoot,0.442,0.0215,2192.695,NA,53.6,2800,49.19482931,-3.050822322,2800,50.71861646,-3.56860197,12,44.77728653,28.05332127,0,1,0,0
PAV,26,7,PAV,1,0,N,3,4,37PAVN4shoot,0.3547,0.0252,1916.202,3,50.1,2800,50.34818138,-3.357441966,NA,NA,NA,14,37.30487633,7671.736405,7671.736405,0,0,1
PAV,26,7,PAV,1,0,N,5,6,57PAVN6shoot,0.4169,0.0152,NA,NA,50.9,2800,51.17425542,-3.351718139,NA,NA,NA,42,36.93441264,17722.3116,17722.3116,0,0,1
PAV,26,7,PAV,1,0,N,5,7,57PAVN7shoot,0.4599,0.0265,NA,NA,47.1,2800,51.17425542,-3.351718139,NA,NA,NA,42,38.78384781,4974.313655,4974.313655,0,0,1
PAV,26,7,PAV,1,1,N+P,1,1,17PAVN+P1shoot,0.2478,0.0249,1276.715,4,16.8,2800,49.67861051,-3.385405223,NA,NA,NA,16,37.7458992,3347.736406,3347.736406,0,0,1
PAV,26,7,PAV,1,1,N+P,1,2,17PAVN+P2shoot,0.3897,0.014,2045.455,3,50.1,2800,49.67861051,-3.385405223,NA,NA,NA,16,37.3711497,4319.633159,4319.633159,0,0,1
PAV,26,7,PAV,1,1,N+P,3,4,37PAVN+P4shoot,0.2528,0.0139,1439.386,3,45.6,2800,49.60374996,-3.348891958,NA,NA,NA,15,36.25372187,9691.735382,9691.735382,0,0,1
PAV,26,7,PAV,1,1,N+P,4,5,47PAVN+P5shoot,0.2359,0.0076,1380.65,3,52.2,2800,50.34818138,-3.357441966,NA,NA,NA,14,37.98481751,4812.558778,4812.558778,0,0,1
PAV,26,7,PAV,1,1,N+P,5,6,57PAVN+P6shoot,0.5746,0.0195,NA,NA,50.3,2800,51.17425542,-3.351718139,NA,NA,NA,42,NaN,NaN,0,1,0,0
PAV,26,7,PAV,1,1,N+P,5,7,57PAVN+P7shoot,0.5388,0.0204,NA,NA,49.6,2800,51.17425542,-3.351718139,NA,NA,NA,42,41.85709381,602.3051357,0,1,0,0
PAV,29,8,coinfection,0,0,low,1,1,18coinfectionlow1shoot,0.0538,0.0027,514.796,2,30.2,2800,52.87949485,-3.458342489,28000,54.97219011,-3.370307922,20,38.72463226,12386.86714,12386.86714,0,1,1
PAV,29,8,coinfection,0,0,low,1,2,18coinfectionlow2shoot,0.1421,0.0127,1000.814,3,50.9,2800,51.38179052,-3.467281215,2800,49.96806577,-3.525420062,31,41.81355667,574.8813971,0,1,1,0
PAV,29,8,coinfection,0,0,low,1,2,18coinfectionlow2shoot,0.1421,0.0127,1000.814,3,50.9,28000,52.66682698,-3.371971511,2800,49.88475912,-3.252348638,3,50.19690323,5.401153756,0,1,1,0
PAV,29,8,coinfection,0,0,low,2,3,28coinfectionlow3shoot,0.1232,0.0111,785.725,2,50.6,2800,50.87939655,-3.364814314,2800,51.71905654,-3.58935585,18,42.20641836,378.0509322,0,1,1,0
PAV,29,8,coinfection,0,0,low,3,4,38coinfectionlow4shoot,0.3377,0.0368,1364.437,3,50.4,28000,52.13787768,-3.505091222,2800,51.01666454,-3.356703059,28,34.83724721,86269.52501,86269.52501,0,1,1
PAV,29,8,coinfection,0,0,low,4,5,48coinfectionlow5shoot,0.5683,0.0454,2631.081,3,51.8,2800,52.87949485,-3.458342489,28000,54.97219011,-3.370307922,20,44.38933563,285.0882374,0,1,1,0
PAV,29,8,coinfection,0,1,P,1,1,18coinfectionP1shoot,0.231,0.0174,1125.936,2,7.2,2800,52.87949485,-3.458342489,28000,54.97219011,-3.370307922,20,NaN,NaN,0,1,1,0
PAV,29,8,coinfection,0,1,P,1,2,18coinfectionP2shoot,0.1368,0.0148,919.097,2,46.1,2800,52.3960417,-3.474388187,2800,49.87804498,-3.345626683,25,43.21904119,437.8531642,0,1,1,0
PAV,29,8,coinfection,0,1,P,2,3,28coinfectionP3shoot,0.0958,0.017,608.24,3,46.5,2800,52.15571661,-3.531808133,2800,53.0766694,-3.844867382,26,NaN,NaN,0,1,1,0
PAV,29,8,coinfection,0,1,P,3,4,38coinfectionP4shoot,0.3429,0.0445,1787.92,4,51.4,28000,52.13787768,-3.505091222,2800,51.01666454,-3.356703059,28,36.4272995,30354.04937,30354.04937,0,1,1
PAV,29,8,coinfection,0,1,P,4,5,48coinfectionP5shoot,0.1918,0.0285,1087.051,3,47.7,2800,52.99905972,-3.393343343,2800,51.22810233,-3.304807543,27,36.80904007,59035.27086,59035.27086,0,1,1
PAV,29,8,coinfection,1,0,N,1,1,18coinfectionN1shoot,0.1127,0.0068,807.925,3,46.7,2800,50.37211046,-3.366426214,2800,49.47677724,-3.068125512,30,37.24409739,7937.58419,7937.58419,0,1,1
PAV,29,8,coinfection,1,0,N,1,2,18coinfectionN2shoot,0.4163,0.0145,2285.887,3,52.3,2800,52.99905972,-3.393343343,2800,51.22810233,-3.304807543,27,34.89121119,216912.9086,216912.9086,0,1,1
PAV,29,8,coinfection,1,0,N,2,3,28coinfectionN3shoot,0.2298,0.017,1375.892,4,51,1000,54.25433097,-3.446498914,1000,49.17542606,-2.921595272,2,42.14725494,3257.333906,3257.333906,0,1,1
PAV,29,8,coinfection,1,0,N,3,4,38coinfectionN4shoot,0.4762,0.0381,2213.329,3,47.9,2800,52.15571661,-3.531808133,2800,53.0766694,-3.844867382,26,36.96458562,20009.36783,20009.36783,0,1,1
PAV,29,8,coinfection,1,0,N,4,5,48coinfectionN5shoot,0.4686,0.022,2142.78,3,46.2,2800,50.86659032,-3.253289286,2800,49.73738099,-3.558046976,21,38.5722847,6012.271018,6012.271018,0,1,1
PAV,29,8,coinfection,1,0,N,5,6,58coinfectionN6shoot,0.5319,0.0206,NA,NA,49.4,2800,55.29559506,-3.453557935,2800,51.96716877,-3.369245403,39,47.02466965,248.2560603,0,1,1,0
PAV,29,8,coinfection,1,1,N+P,1,1,18coinfectionN+P1shoot,0.4274,0.0179,2246.529,3,52.5,2800,49.79686006,-3.144371796,2800,52.89612035,-3.471252031,19,36.87773768,12842.50509,12842.50509,0,1,1
PAV,29,8,coinfection,1,1,N+P,1,2,18coinfectionN+P2shoot,0.2812,0.01,1764.674,4,49,2800,52.95171603,-3.559470876,2800,50.16044781,-3.380785624,23,37.61280441,20385.60171,20385.60171,0,1,1
PAV,29,8,coinfection,1,1,N+P,2,3,28coinfectionN+P3shoot,0.1783,0.0121,1044.037,2,50,2800,53.33356801,-3.756567892,2800,52.04851391,-3.525956916,43,39.37520218,5196.644763,5196.644763,0,1,1
PAV,29,8,coinfection,1,1,N+P,3,4,38coinfectionN+P4shoot,0.2041,0.0259,997.098,3,52.6,2800,50.87939655,-3.364814314,2800,51.71905654,-3.58935585,18,42.35138194,342.3482555,0,1,1,0
PAV,29,8,coinfection,1,1,N+P,3,4,38coinfectionN+P4shoot,0.2041,0.0259,997.098,3,52.6,2800,56.11142245,-3.70568327,2800,53.03886485,-3.73610792,5,47.16163508,260.106816,0,1,1,0
PAV,29,8,coinfection,1,1,N+P,4,5,48coinfectionN+P5shoot,0.4124,0.0241,2200.192,3,47.6,2800,52.95171603,-3.559470876,2800,50.16044781,-3.380785624,23,40.5437088,3061.352935,3061.352935,0,1,1
PAV,29,8,PAV,0,0,low,1,2,18PAVlow2shoot,0.289,0.0334,1749.601,4,29.8,2800,50.22608975,-3.560085042,NA,NA,NA,17,37.29133988,4298.034666,4298.034666,0,0,1
PAV,29,8,PAV,0,0,low,2,3,28PAVlow3shoot,0.2084,0.0288,1262.653,2,52,2800,49.67861051,-3.385405223,NA,NA,NA,16,40.25001526,609.6371101,0,1,0,0
PAV,29,8,PAV,0,0,low,3,4,38PAVlow4shoot,0.1886,0.0118,1109.323,3,52.1,2800,50.22608975,-3.560085042,NA,NA,NA,17,34.2270724,31188.7985,31188.7985,0,0,1
PAV,29,8,PAV,0,0,low,4,5,48PAVlow5shoot,0.5235,0.0419,2582.195,4,50.1,2800,49.67861051,-3.385405223,NA,NA,NA,16,NaN,NaN,0,1,0,0
PAV,29,8,PAV,0,0,low,5,6,58PAVlow6shoot,0.3547,0.0213,NA,NA,50.5,2800,51.17425542,-3.351718139,NA,NA,NA,42,38.60559464,5622.323013,5622.323013,0,0,1
PAV,29,8,PAV,0,0,low,5,7,58PAVlow7shoot,0.3434,0.0254,NA,NA,49,2800,51.17425542,-3.351718139,NA,NA,NA,42,41.9985714,546.520051,0,1,0,0
PAV,29,8,PAV,0,1,P,1,1,18PAVP1shoot,0.25,0.019,1378.126,3,47.1,2800,49.60374996,-3.348891958,NA,NA,NA,15,41.91647466,197.4550705,0,1,0,0
PAV,29,8,PAV,0,1,P,1,2,18PAVP2shoot,0.0985,0.0067,732.151,3,48.3,2800,50.22608975,-3.560085042,NA,NA,NA,17,36.69226583,6332.061443,6332.061443,0,0,1
PAV,29,8,PAV,0,1,P,2,3,28PAVP3shoot,0.279,0.0361,1186.843,2,53.6,2800,51.17425542,-3.351718139,NA,NA,NA,42,NaN,NaN,0,1,0,0
PAV,29,8,PAV,0,1,P,2,3,28PAVP3shoot,0.279,0.0361,1186.843,2,53.6,2800,56.11142245,-3.70568327,2800,53.03886485,-3.73610792,5,NaN,NaN,0,1,0,0
PAV,29,8,PAV,0,1,P,3,4,38PAVP4shoot,0.2902,0.0162,1449.429,3,52,2800,50.34818138,-3.357441966,NA,NA,NA,14,38.11900075,4389.450243,4389.450243,0,0,1
PAV,29,8,PAV,0,1,P,4,5,48PAVP5shoot,0.5321,0.0309,2485.427,4,49.4,2800,48.97662263,-3.35880909,NA,NA,NA,13,37.17870903,3254.833535,3254.833535,0,0,1
PAV,29,8,PAV,0,1,P,5,6,58PAVP6shoot,0.244,0.0152,NA,NA,48.5,2800,51.17425542,-3.351718139,NA,NA,NA,42,38.01255417,8449.90937,8449.90937,0,0,1
PAV,29,8,PAV,0,1,P,5,7,58PAVP7shoot,0.3692,0.0207,NA,NA,51.4,2800,51.17425542,-3.351718139,NA,NA,NA,42,39.05010605,4142.798757,4142.798757,0,0,1
PAV,29,8,PAV,1,0,N,1,1,18PAVN1shoot,0.3193,0.0117,1875.744,4,48,2800,50.34818138,-3.357441966,NA,NA,NA,14,NaN,NaN,0,1,0,0
PAV,29,8,PAV,1,0,N,1,2,18PAVN2shoot,0.2616,0.0034,1691.001,3,50.6,2800,49.19482931,-3.050822322,2800,50.71861646,-3.56860197,12,37.31090292,7858.127611,7858.127611,0,0,1
PAV,29,8,PAV,1,0,N,2,3,28PAVN3shoot,0.3466,0.0181,1802.201,3,46.3,2800,48.97662263,-3.35880909,NA,NA,NA,13,39.95884514,483.9649917,0,1,0,0
PAV,29,8,PAV,1,0,N,3,4,38PAVN4shoot,0.2702,0.0108,1627.662,3,47.5,2800,48.97662263,-3.35880909,NA,NA,NA,13,36.79440308,4235.903986,4235.903986,0,0,1
PAV,29,8,PAV,1,0,N,4,5,48PAVN5shoot,0.6444,0.0347,3991.724,4,49.4,2800,49.60374996,-3.348891958,NA,NA,NA,15,37.14369074,5255.950899,5255.950899,0,0,1
PAV,29,8,PAV,1,0,N,5,6,58PAVN6shoot,0.5483,0.019,NA,NA,46.8,2800,51.17425542,-3.351718139,NA,NA,NA,42,37.69641368,10499.62944,10499.62944,0,0,1
PAV,29,8,PAV,1,0,N,5,7,58PAVN7shoot,0.6076,0.0207,NA,NA,53.4,2800,51.17425542,-3.351718139,NA,NA,NA,42,36.27648417,27849.42608,27849.42608,0,0,1
PAV,29,8,PAV,1,1,N+P,1,1,18PAVN+P1shoot,0.4409,0.0098,2401.724,4,49.3,2800,50.34818138,-3.357441966,NA,NA,NA,14,NaN,NaN,0,1,0,0
PAV,29,8,PAV,1,1,N+P,1,2,18PAVN+P2shoot,0.3794,0.00147,2304.306,4,50.6,2800,50.34818138,-3.357441966,NA,NA,NA,14,36.00790914,18671.95995,18671.95995,0,0,1
PAV,29,8,PAV,1,1,N+P,2,3,28PAVN+P3shoot,0.3615,0.0189,1992.095,3,48.6,2800,48.97662263,-3.35880909,NA,NA,NA,13,44.22773997,25.93337623,0,1,0,0
PAV,29,8,PAV,1,1,N+P,3,4,38PAVN+P4shoot,0.212,0.0167,1102.244,2,48.2,2800,48.97662263,-3.35880909,NA,NA,NA,13,39.13069153,853.8382904,0,1,0,0
PAV,29,8,PAV,1,1,N+P,4,5,48PAVN+P5shoot,0.7397,0.0274,3890.676,4,48.9,2800,49.60374996,-3.348891958,NA,NA,NA,15,43.69947433,57.95000561,0,1,0,0
PAV,29,8,PAV,1,1,N+P,5,6,58PAVN+P6shoot,0.3931,0.0098,NA,NA,48,2800,51.17425542,-3.351718139,NA,NA,NA,42,37.27866618,13989.77706,13989.77706,0,0,1
PAV,29,8,PAV,1,1,N+P,5,7,58PAVN+P7shoot,0.5662,0.02,NA,NA,49.3,2800,51.17425542,-3.351718139,NA,NA,NA,42,38.53443337,5904.009861,5904.009861,0,0,1
