target,dpi,time,inoc,high_N,high_P,nutrient,round,replicate,sample,shoot_mass.g,root_mass.g,leaf_area.mm2,leaves,mass_ext.mg,PAVmin,PAVint,PAVslope,RPVmin,RPVint,RPVslope,q_group,tech_cycle,quant,quant_adj,quant_zero,co,log_quant,conc,log_conc,quant_rd,aphid_mass.mg,quant_t,nutrient_t,ext_date_t,RT_date_t,PCR_date_t,gel_date_t,PAV_t,RPV_t,notes_t,ext_notes_t,gel_notes_t,material,ID,high_N_t,high_P_t,t_up,t_dn,conc_s,quant_s
RPV,12,3,coinfection,1,0,N,2,3,23coinfectionN3shoot,0.1062,0.0122,705.32,2,45.5,2800,52.999059720874435,-3.3933433428888917,2800,51.22810233179825,-3.3048075430370365,27,32.82464218,370419.17496520537,370419.17496520537,0,1,12.822390548678824,8141.080768466052,9.00467822272192,370419,42.5,345995.9326598072,N,4/5/16,4/8/16,4/9/16,4/9/16,0,1,NA,NA,NA,shoot,2.3.coinfection.N.3.N,1,0,0,0,-0.18041101953920663,-0.40018473735877164
RPV,12,3,coinfection,1,0,N,3,4,33coinfectionN4shoot,0.2223,0.0178,1027.073,2,49.3,2800,50.87939654581369,-3.364814314000001,2800,51.71905653844353,-3.58935585048148,18,29.894547143333334,1203210.2320401978,1203210.2320401978,0,1,14.000503736164324,24405.887059638902,10.10257965511568,1203210,89.30000000000001,2179445.7144257543,low,3/1/16,3/4/16,3/5/16,3/5/16,1,1,NA,NA,NA,shoot,3.3.coinfection.N.4.low,0,0,1,1,0.5301980001886841,0.3851278014295825
RPV,12,3,coinfection,1,0,N,3,4,33coinfectionN4shoot,0.2223,0.0178,1027.073,2,49.3,2800,50.87939654581369,-3.364814314000001,2800,51.71905653844353,-3.58935585048148,18,29.894547143333334,1203210.2320401978,1203210.2320401978,0,1,14.000503736164324,24405.887059638902,10.10257965511568,1203210,89.30000000000001,2179445.7144257543,N,3/1/16,3/4/16,3/5/16,3/5/16,1,1,NA,NA,NA,shoot,3.3.coinfection.N.4.N,1,0,1,1,0.5301980001886841,0.3851278014295825
RPV,12,3,coinfection,1,0,N,3,4,33coinfectionN4shoot,0.2223,0.0178,1027.073,2,49.3,2800,50.87939654581369,-3.364814314000001,2800,51.71905653844353,-3.58935585048148,18,29.894547143333334,1203210.2320401978,1203210.2320401978,0,1,14.000503736164324,24405.887059638902,10.10257965511568,1203210,89.30000000000001,2179445.7144257543,N+P,3/1/16,3/4/16,3/5/16,3/5/16,1,1,NA,NA,NA,shoot,3.3.coinfection.N.4.N+P,1,1,1,1,0.5301980001886841,0.3851278014295825
RPV,12,3,coinfection,1,0,N,3,4,33coinfectionN4shoot,0.2223,0.0178,1027.073,2,49.3,2800,50.87939654581369,-3.364814314000001,2800,51.71905653844353,-3.58935585048148,18,29.894547143333334,1203210.2320401978,1203210.2320401978,0,1,14.000503736164324,24405.887059638902,10.10257965511568,1203210,89.30000000000001,2179445.7144257543,P,3/1/16,3/4/16,3/5/16,3/5/16,0,1,NA,NA,NA,shoot,3.3.coinfection.N.4.P,0,1,0,0,0.5301980001886841,0.3851278014295825
RPV,12,3,coinfection,1,0,N,4,5,43coinfectionN5shoot,0.3304,0.0153,1597.927,2,48.3,2800,52.9517160275321,-3.5594708759999985,2800,50.16044780753552,-3.3807856236666654,23,29.781822203333334,1066051.3342753833,1066051.3342753833,0,1,13.879472038529125,22071.456196177707,10.002040477870597,1066051,132.20000000000002,2917846.509134693,low,2/9/16,2/12/16,2/12/16,2/12/16,0,0,NA,NA,NA,shoot,4.3.coinfection.N.5.low,0,0,0,0,0.428206768457447,0.7014033866696041
RPV,12,3,coinfection,1,0,N,4,5,43coinfectionN5shoot,0.3304,0.0153,1597.927,2,48.3,2800,52.9517160275321,-3.5594708759999985,2800,50.16044780753552,-3.3807856236666654,23,29.781822203333334,1066051.3342753833,1066051.3342753833,0,1,13.879472038529125,22071.456196177707,10.002040477870597,1066051,132.20000000000002,2917846.509134693,N,2/9/16,2/12/16,2/12/16,2/12/16,1,1,NA,NA,NA,shoot,4.3.coinfection.N.5.N,1,0,1,1,0.428206768457447,0.7014033866696041
RPV,12,3,coinfection,1,0,N,4,5,43coinfectionN5shoot,0.3304,0.0153,1597.927,2,48.3,2800,52.9517160275321,-3.5594708759999985,2800,50.16044780753552,-3.3807856236666654,23,29.781822203333334,1066051.3342753833,1066051.3342753833,0,1,13.879472038529125,22071.456196177707,10.002040477870597,1066051,132.20000000000002,2917846.509134693,N+P,2/9/16,2/12/16,2/12/16,2/12/16,0,1,NA,NA,NA,shoot,4.3.coinfection.N.5.N+P,1,1,0,0,0.428206768457447,0.7014033866696041
RPV,12,3,coinfection,1,0,N,4,5,43coinfectionN5shoot,0.3304,0.0153,1597.927,2,48.3,2800,52.9517160275321,-3.5594708759999985,2800,50.16044780753552,-3.3807856236666654,23,29.781822203333334,1066051.3342753833,1066051.3342753833,0,1,13.879472038529125,22071.456196177707,10.002040477870597,1066051,132.20000000000002,2917846.509134693,P,2/9/16,2/12/16,2/12/16,2/12/16,0,1,NA,NA,NA,shoot,4.3.coinfection.N.5.P,0,1,0,0,0.428206768457447,0.7014033866696041
RPV,12,3,coinfection,1,1,N+P,2,3,23coinfectionN+P3shoot,0.2483,0.016,1436.058,3,48.7,2800,50.86659032166355,-3.2532892863333336,2800,49.73738099187795,-3.558046975999998,21,29.640017193333332,445067.2608032481,445067.2608032481,0,1,13.005980697599156,9138.958127376756,9.120301667510612,445067,98.9,903842.9587975612,low,2/24/16,2/26/16,2/26/16,2/26/16,1,1,NA,NA,RT ctrl positive for RPV,shoot,2.3.coinfection.N+P.3.low,0,0,1,1,-0.13681378025274607,-0.16124486089822423
RPV,12,3,coinfection,1,1,N+P,2,3,23coinfectionN+P3shoot,0.2483,0.016,1436.058,3,48.7,2800,50.86659032166355,-3.2532892863333336,2800,49.73738099187795,-3.558046975999998,21,29.640017193333332,445067.2608032481,445067.2608032481,0,1,13.005980697599156,9138.958127376756,9.120301667510612,445067,98.9,903842.9587975612,N,2/24/16,2/26/16,2/26/16,2/26/16,1,1,NA,NA,RT ctrl positive for RPV,shoot,2.3.coinfection.N+P.3.N,1,0,1,1,-0.13681378025274607,-0.16124486089822423
RPV,12,3,coinfection,1,1,N+P,2,3,23coinfectionN+P3shoot,0.2483,0.016,1436.058,3,48.7,2800,50.86659032166355,-3.2532892863333336,2800,49.73738099187795,-3.558046975999998,21,29.640017193333332,445067.2608032481,445067.2608032481,0,1,13.005980697599156,9138.958127376756,9.120301667510612,445067,98.9,903842.9587975612,N+P,2/24/16,2/26/16,2/26/16,2/26/16,1,1,NA,NA,RT ctrl positive for RPV,shoot,2.3.coinfection.N+P.3.N+P,1,1,1,1,-0.13681378025274607,-0.16124486089822423
RPV,12,3,coinfection,1,1,N+P,2,3,23coinfectionN+P3shoot,0.2483,0.016,1436.058,3,48.7,2800,50.86659032166355,-3.2532892863333336,2800,49.73738099187795,-3.558046975999998,21,29.640017193333332,445067.2608032481,445067.2608032481,0,1,13.005980697599156,9138.958127376756,9.120301667510612,445067,98.9,903842.9587975612,P,2/24/16,2/26/16,2/26/16,2/26/16,1,1,NA,NA,RT ctrl positive for RPV,shoot,2.3.coinfection.N+P.3.P,0,1,1,1,-0.13681378025274607,-0.16124486089822423
RPV,12,3,coinfection,1,1,N+P,3,4,33coinfectionN+P4shoot,0.35,0.0198,1796.25,2,48.3,2800,52.396041698335196,-3.4743881866666664,2800,49.87804498427564,-3.345626683222222,25,31.466241200000002,318599.5366628541,318599.5366628541,0,1,12.671690222165923,6596.263699023894,8.794258661507396,318600,140.3,925455.7969730524,low,3/1/16,3/4/16,3/5/16,3/5/16,0,1,NA,NA,NA,shoot,3.3.coinfection.N+P.4.low,0,0,0,0,-0.24790404243312059,-0.15198754008866877
RPV,12,3,coinfection,1,1,N+P,3,4,33coinfectionN+P4shoot,0.35,0.0198,1796.25,2,48.3,2800,52.396041698335196,-3.4743881866666664,2800,49.87804498427564,-3.345626683222222,25,31.466241200000002,318599.5366628541,318599.5366628541,0,1,12.671690222165923,6596.263699023894,8.794258661507396,318600,140.3,925455.7969730524,N,3/1/16,3/4/16,3/5/16,3/5/16,0,1,NA,NA,NA,shoot,3.3.coinfection.N+P.4.N,1,0,0,0,-0.24790404243312059,-0.15198754008866877
RPV,12,3,coinfection,1,1,N+P,3,4,33coinfectionN+P4shoot,0.35,0.0198,1796.25,2,48.3,2800,52.396041698335196,-3.4743881866666664,2800,49.87804498427564,-3.345626683222222,25,31.466241200000002,318599.5366628541,318599.5366628541,0,1,12.671690222165923,6596.263699023894,8.794258661507396,318600,140.3,925455.7969730524,N+P,3/1/16,3/4/16,3/5/16,3/5/16,0,1,NA,NA,NA,shoot,3.3.coinfection.N+P.4.N+P,1,1,0,0,-0.24790404243312059,-0.15198754008866877
RPV,12,3,coinfection,1,1,N+P,3,4,33coinfectionN+P4shoot,0.35,0.0198,1796.25,2,48.3,2800,52.396041698335196,-3.4743881866666664,2800,49.87804498427564,-3.345626683222222,25,31.466241200000002,318599.5366628541,318599.5366628541,0,1,12.671690222165923,6596.263699023894,8.794258661507396,318600,140.3,925455.7969730524,P,3/1/16,3/4/16,3/5/16,3/5/16,1,1,NA,NA,NA,shoot,3.3.coinfection.N+P.4.P,0,1,1,1,-0.24790404243312059,-0.15198754008866877
RPV,12,3,RPV,0,0,low,2,3,23RPVlow3shoot,0.0759,0.0066,481.829,2,28.8,2800,49.19482930996279,-3.0508223223333335,2800,50.71861645847463,-3.568601969833332,12,30.680545806666668,412196.0709057293,412196.0709057293,0,0,12.929254415383676,14312.363573115601,9.568879028241776,412196,30.700000000000003,439389.561694649,low,4/6/16,4/8/16,4/9/16,4/9/16,0,0,NA,NA,NA,shoot,2.3.RPV.low.3.low,0,0,0,0,0.08921218689612659,-0.3601819030005998
RPV,12,3,RPV,0,0,low,2,3,23RPVlow3shoot,0.0759,0.0066,481.829,2,28.8,2800,49.19482930996279,-3.0508223223333335,2800,50.71861645847463,-3.568601969833332,12,30.680545806666668,412196.0709057293,412196.0709057293,0,0,12.929254415383676,14312.363573115601,9.568879028241776,412196,30.700000000000003,439389.561694649,N,4/6/16,4/8/16,4/9/16,4/9/16,0,1,NA,NA,NA,shoot,2.3.RPV.low.3.N,1,0,0,0,0.08921218689612659,-0.3601819030005998
RPV,12,3,RPV,0,0,low,2,3,23RPVlow3shoot,0.0759,0.0066,481.829,2,28.8,2800,49.19482930996279,-3.0508223223333335,2800,50.71861645847463,-3.568601969833332,12,30.680545806666668,412196.0709057293,412196.0709057293,0,0,12.929254415383676,14312.363573115601,9.568879028241776,412196,30.700000000000003,439389.561694649,N+P,4/6/16,4/8/16,4/9/16,4/9/16,0,1,NA,NA,NA,shoot,2.3.RPV.low.3.N+P,1,1,0,0,0.08921218689612659,-0.3601819030005998
RPV,12,3,RPV,0,0,low,2,3,23RPVlow3shoot,0.0759,0.0066,481.829,2,28.8,2800,49.19482930996279,-3.0508223223333335,2800,50.71861645847463,-3.568601969833332,12,30.680545806666668,412196.0709057293,412196.0709057293,0,0,12.929254415383676,14312.363573115601,9.568879028241776,412196,30.700000000000003,439389.561694649,P,4/6/16,4/8/16,4/9/16,4/9/16,0,0.5,NA,NA,NA,shoot,2.3.RPV.low.3.P,0,1,0,0,0.08921218689612659,-0.3601819030005998
RPV,12,3,RPV,0,0,low,3,4,33RPVlow4shoot,0.0557,0.0113,151.228,1,47.3,NA,NA,NA,2800,50.61411033768001,-3.4558214213651874,33,31.374348956666665,369273.6006998467,369273.6006998467,0,0,12.819293113584301,7807.052868918535,8.962782818086414,369274,0,0,N+P,3,3/3/15,3/5/15,3/10/15,0,1,NA,NA,NA,shoot,3.3.RPV.low.4.N+P,1,1,0,0,-0.19500469093067277,-0.5483834756006265
RPV,12,3,RPV,0,0,low,4,5,43RPVlow5shoot,0.3448,0.0231,1700.155,2,48.2,280000,55.570678024402135,-3.193670273333336,2800,53.185587483192926,-3.4022962243749992,08,37.20529047666667,49763.99590363297,49763.99590363297,0,0,10.815047027718506,1032.448047793215,6.939688006661952,49764,138.8,143303.78903369824,low,8,4/8/15,4/20/15,4/21/15,0,0,NA,NA,NA,shoot,4.3.RPV.low.5.low,0,0,0,0,-0.49098702264749045,-0.48700286757783723
RPV,12,3,RPV,0,0,low,4,5,43RPVlow5shoot,0.3448,0.0231,1700.155,2,48.2,280000,55.570678024402135,-3.193670273333336,2800,53.185587483192926,-3.4022962243749992,08,37.20529047666667,49763.99590363297,49763.99590363297,0,0,10.815047027718506,1032.448047793215,6.939688006661952,49764,138.8,143303.78903369824,N,8,4/8/15,4/20/15,4/21/15,0,1,NA,NA,NA,shoot,4.3.RPV.low.5.N,1,0,0,0,-0.49098702264749045,-0.48700286757783723
RPV,12,3,RPV,0,0,low,4,5,43RPVlow5shoot,0.3448,0.0231,1700.155,2,48.2,280000,55.570678024402135,-3.193670273333336,2800,53.185587483192926,-3.4022962243749992,08,37.20529047666667,49763.99590363297,49763.99590363297,0,0,10.815047027718506,1032.448047793215,6.939688006661952,49764,138.8,143303.78903369824,P,8,4/8/15,4/20/15,4/21/15,0,0,NA,NA,NA,shoot,4.3.RPV.low.5.P,0,1,0,0,-0.49098702264749045,-0.48700286757783723
RPV,12,3,RPV,0,1,P,2,3,23RPVP3shoot,0.2498,0.0194,1365.852,2,50,2800,49.19482930996279,-3.0508223223333335,2800,50.71861645847463,-3.568601969833332,12,32.54994710333333,123383.44350636618,123383.44350636618,0,0,11.723052212135597,2467.6688701273238,7.811029206707452,123383,100.2,247260.42078675784,low,4/6/16,4/8/16,4/9/16,4/9/16,0,1,NA,NA,NA,shoot,2.3.RPV.P.3.low,0,0,0,0,-0.42828225731589215,-0.4424756341527425
RPV,12,3,RPV,0,1,P,2,3,23RPVP3shoot,0.2498,0.0194,1365.852,2,50,2800,49.19482930996279,-3.0508223223333335,2800,50.71861645847463,-3.568601969833332,12,32.54994710333333,123383.44350636618,123383.44350636618,0,0,11.723052212135597,2467.6688701273238,7.811029206707452,123383,100.2,247260.42078675784,N+P,4/6/16,4/8/16,4/9/16,4/9/16,0,1,NA,NA,NA,shoot,2.3.RPV.P.3.N+P,1,1,0,0,-0.42828225731589215,-0.4424756341527425
RPV,12,3,RPV,0,1,P,2,3,23RPVP3shoot,0.2498,0.0194,1365.852,2,50,2800,49.19482930996279,-3.0508223223333335,2800,50.71861645847463,-3.568601969833332,12,32.54994710333333,123383.44350636618,123383.44350636618,0,0,11.723052212135597,2467.6688701273238,7.811029206707452,123383,100.2,247260.42078675784,P,4/6/16,4/8/16,4/9/16,4/9/16,0,1,NA,NA,NA,shoot,2.3.RPV.P.3.P,0,1,0,0,-0.42828225731589215,-0.4424756341527425
RPV,12,3,RPV,0,1,P,3,4,33RPVP4shoot,0.2181,0.0303,1054.644,2,47.6,NA,NA,NA,2800,50.61411033768001,-3.4558214213651874,33,29.373751956666666,1400408.1228972,1400408.1228972,0,0,14.152274268457994,29420.338716327733,10.28944150722062,1400408,87.9,2586047.773165208,low,3/28/16,4/1/16,4/1/16,4/4/16,0,1,NA,NA,NA,shoot,3.3.RPV.P.4.low,0,0,0,0,0.749279279881908,0.5592856639469284
RPV,12,3,RPV,0,1,P,3,4,33RPVP4shoot,0.2181,0.0303,1054.644,2,47.6,NA,NA,NA,2800,50.61411033768001,-3.4558214213651874,33,29.373751956666666,1400408.1228972,1400408.1228972,0,0,14.152274268457994,29420.338716327733,10.28944150722062,1400408,87.9,2586047.773165208,N,3/28/16,4/1/16,4/1/16,4/4/16,0,1,NA,NA,NA,shoot,3.3.RPV.P.4.N,1,0,0,0,0.749279279881908,0.5592856639469284
RPV,12,3,RPV,0,1,P,3,4,33RPVP4shoot,0.2181,0.0303,1054.644,2,47.6,NA,NA,NA,2800,50.61411033768001,-3.4558214213651874,33,29.373751956666666,1400408.1228972,1400408.1228972,0,0,14.152274268457994,29420.338716327733,10.28944150722062,1400408,87.9,2586047.773165208,N+P,3/28/16,4/1/16,4/1/16,4/4/16,0,1,NA,NA,NA,shoot,3.3.RPV.P.4.N+P,1,1,0,0,0.749279279881908,0.5592856639469284
RPV,12,3,RPV,0,1,P,3,4,33RPVP4shoot,0.2181,0.0303,1054.644,2,47.6,NA,NA,NA,2800,50.61411033768001,-3.4558214213651874,33,29.373751956666666,1400408.1228972,1400408.1228972,0,0,14.152274268457994,29420.338716327733,10.28944150722062,1400408,87.9,2586047.773165208,P,3/28/16,4/1/16,4/1/16,4/4/16,0,0.5,NA,NA,NA,shoot,3.3.RPV.P.4.P,0,1,0,0,0.749279279881908,0.5592856639469284
RPV,12,3,RPV,0,1,P,4,5,43RPVP5shoot,0.1781,0.0108,860.056,2,48.5,NA,NA,NA,2800,50.61411033768001,-3.4558214213651874,33,30.75574112,557638.6071653116,557638.6071653116,0,0,13.231466374132953,11497.703240521889,9.349902576189514,557639,71.5,822085.781697315,low,8,4/8/15,4/20/15,4/21/15,0,1,NA,NA,NA,shoot,4.3.RPV.P.5.low,0,0,0,0,-0.033760259501645316,-0.1962635109595978
RPV,12,3,RPV,0,1,P,4,5,43RPVP5shoot,0.1781,0.0108,860.056,2,48.5,NA,NA,NA,2800,50.61411033768001,-3.4558214213651874,33,30.75574112,557638.6071653116,557638.6071653116,0,0,13.231466374132953,11497.703240521889,9.349902576189514,557639,71.5,822085.781697315,N,8,4/8/15,4/20/15,4/21/15,0,1,NA,NA,NA,shoot,4.3.RPV.P.5.N,1,0,0,0,-0.033760259501645316,-0.1962635109595978
RPV,12,3,RPV,0,1,P,4,5,43RPVP5shoot,0.1781,0.0108,860.056,2,48.5,NA,NA,NA,2800,50.61411033768001,-3.4558214213651874,33,30.75574112,557638.6071653116,557638.6071653116,0,0,13.231466374132953,11497.703240521889,9.349902576189514,557639,71.5,822085.781697315,N+P,8,4/8/15,4/20/15,4/21/15,0,1,NA,NA,NA,shoot,4.3.RPV.P.5.N+P,1,1,0,0,-0.033760259501645316,-0.1962635109595978
RPV,12,3,RPV,0,1,P,4,5,43RPVP5shoot,0.1781,0.0108,860.056,2,48.5,NA,NA,NA,2800,50.61411033768001,-3.4558214213651874,33,30.75574112,557638.6071653116,557638.6071653116,0,0,13.231466374132953,11497.703240521889,9.349902576189514,557639,71.5,822085.781697315,P,8,4/8/15,4/20/15,4/21/15,0,0,NA,NA,NA,shoot,4.3.RPV.P.5.P,0,1,0,0,-0.033760259501645316,-0.1962635109595978
RPV,12,3,RPV,1,0,N,2,3,23RPVN3shoot,0.2204,0.0138,1270.531,2,53.2,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,37.787782033333336,5520.215968947126,5520.215968947126,0,0,8.616172263315047,103.7634580629159,4.642113866967449,5520,88.7,9203.818730180641,low,3/31/16,4/1/16,4/1/16,4/4/16,0,1,NA,NA,NA,shoot,2.3.RPV.N.3.low,0,0,0,0,-0.5315612314102963,-0.5444412491347431
RPV,12,3,RPV,1,0,N,2,3,23RPVN3shoot,0.2204,0.0138,1270.531,2,53.2,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,37.787782033333336,5520.215968947126,5520.215968947126,0,0,8.616172263315047,103.7634580629159,4.642113866967449,5520,88.7,9203.818730180641,N+P,3/31/16,4/1/16,4/1/16,4/4/16,0,1,NA,NA,NA,shoot,2.3.RPV.N.3.N+P,1,1,0,0,-0.5315612314102963,-0.5444412491347431
RPV,12,3,RPV,1,0,N,2,3,23RPVN3shoot,0.2204,0.0138,1270.531,2,53.2,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,37.787782033333336,5520.215968947126,5520.215968947126,0,0,8.616172263315047,103.7634580629159,4.642113866967449,5520,88.7,9203.818730180641,P,3/31/16,4/1/16,4/1/16,4/4/16,0,1,NA,NA,NA,shoot,2.3.RPV.N.3.P,0,1,0,0,-0.5315612314102963,-0.5444412491347431
RPV,12,3,RPV,1,0,N,4,5,43RPVN5shoot,0.437,0.0189,2009.409,2,49.3,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,36.119327543333334,16447.75067507119,16447.75067507119,0,0,9.707944009766413,333.62577434221487,5.810019928717768,16448,174.2,58117.60989041383,P,8,4/8/15,4/20/15,4/21/15,0,0.5,NA,NA,NA,shoot,4.3.RPV.N.5.P,0,1,0,0,-0.521518552000566,-0.5234902452404298
RPV,12,3,RPV,1,0,N,4,5,43RPVN5shoot,0.437,0.0189,2009.409,2,49.3,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,36.119327543333334,16447.75067507119,16447.75067507119,0,0,9.707944009766413,333.62577434221487,5.810019928717768,16448,174.2,58117.60989041383,low,8,4/8/15,4/20/15,4/21/15,0,0,NA,NA,NA,shoot,4.3.RPV.N.5.low,0,0,0,0,-0.521518552000566,-0.5234902452404298
RPV,12,3,RPV,1,0,N,4,5,43RPVN5shoot,0.437,0.0189,2009.409,2,49.3,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,36.119327543333334,16447.75067507119,16447.75067507119,0,0,9.707944009766413,333.62577434221487,5.810019928717768,16448,174.2,58117.60989041383,N,8,4/8/15,4/20/15,4/21/15,0,1,NA,NA,NA,shoot,4.3.RPV.N.5.N,1,0,0,0,-0.521518552000566,-0.5234902452404298
RPV,12,3,RPV,1,0,N,4,5,43RPVN5shoot,0.437,0.0189,2009.409,2,49.3,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,36.119327543333334,16447.75067507119,16447.75067507119,0,0,9.707944009766413,333.62577434221487,5.810019928717768,16448,174.2,58117.60989041383,N+P,8,4/8/15,4/20/15,4/21/15,0,1,NA,NA,NA,shoot,4.3.RPV.N.5.N+P,1,1,0,0,-0.521518552000566,-0.5234902452404298
RPV,12,3,RPV,1,1,N+P,2,3,23RPVN+P3shoot,0.2699,0.017,1620.304,3,48,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,34.31700643,53493.36302647884,53493.36302647884,0,0,10.887312869608733,1114.4450630516424,7.016111858700842,53493,108.5,120917.2893411032,low,4/6/16,4/8/16,4/9/16,4/9/16,0,1,NA,NA,NA,shoot,2.3.RPV.N+P.3.low,0,0,0,0,-0.4874045749017078,-0.496591567024649
RPV,12,3,RPV,1,1,N+P,2,3,23RPVN+P3shoot,0.2699,0.017,1620.304,3,48,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,34.31700643,53493.36302647884,53493.36302647884,0,0,10.887312869608733,1114.4450630516424,7.016111858700842,53493,108.5,120917.2893411032,N,4/6/16,4/8/16,4/9/16,4/9/16,1,1,NA,NA,NA,shoot,2.3.RPV.N+P.3.N,1,0,1,1,-0.4874045749017078,-0.496591567024649
RPV,12,3,RPV,1,1,N+P,2,3,23RPVN+P3shoot,0.2699,0.017,1620.304,3,48,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,34.31700643,53493.36302647884,53493.36302647884,0,0,10.887312869608733,1114.4450630516424,7.016111858700842,53493,108.5,120917.2893411032,N+P,4/6/16,4/8/16,4/9/16,4/9/16,0,1,NA,NA,NA,shoot,2.3.RPV.N+P.3.N+P,1,1,0,0,-0.4874045749017078,-0.496591567024649
RPV,12,3,RPV,1,1,N+P,2,3,23RPVN+P3shoot,0.2699,0.017,1620.304,3,48,NA,NA,NA,2800,50.955086780014526,-3.518829324444444,32,34.31700643,53493.36302647884,53493.36302647884,0,0,10.887312869608733,1114.4450630516424,7.016111858700842,53493,108.5,120917.2893411032,P,4/6/16,4/8/16,4/9/16,4/9/16,0,1,NA,NA,NA,shoot,2.3.RPV.N+P.3.P,0,1,0,0,-0.4874045749017078,-0.496591567024649
RPV,12,3,RPV,1,1,N+P,3,4,33RPVN+P4shoot,0.3355,0.0333,1629.445,3,48.6,2800,56.15578587325488,-3.476488848,2800,54.27998251009572,-3.6793323785294114,07,36.14179611,85064.69508664554,85064.69508664554,0,0,11.351167364634948,1750.302368037974,7.4675438337285,85065,134.3,235065.60802749993,low,8/18/15,8/19/15,8/21/15,8/21/15,0,1,NA,NA,NA,shoot,3.3.RPV.N+P.4.low,0,0,0,0,-0.45962398359959195,-0.4476989783987994
RPV,12,3,RPV,1,1,N+P,3,4,33RPVN+P4shoot,0.3355,0.0333,1629.445,3,48.6,2800,56.15578587325488,-3.476488848,2800,54.27998251009572,-3.6793323785294114,07,36.14179611,85064.69508664554,85064.69508664554,0,0,11.351167364634948,1750.302368037974,7.4675438337285,85065,134.3,235065.60802749993,N,2,2/4/15,3/4/15,3/4/15,0,1,NA,NA,NA,shoot,3.3.RPV.N+P.4.N,1,0,0,0,-0.45962398359959195,-0.4476989783987994
RPV,12,3,RPV,1,1,N+P,3,4,33RPVN+P4shoot,0.3355,0.0333,1629.445,3,48.6,2800,56.15578587325488,-3.476488848,2800,54.27998251009572,-3.6793323785294114,07,36.14179611,85064.69508664554,85064.69508664554,0,0,11.351167364634948,1750.302368037974,7.4675438337285,85065,134.3,235065.60802749993,N+P,3,3/3/15,3/5/15,3/10/15,0,1,NA,NA,NA,shoot,3.3.RPV.N+P.4.N+P,1,1,0,0,-0.45962398359959195,-0.4476989783987994
RPV,12,3,RPV,1,1,N+P,3,4,33RPVN+P4shoot,0.3355,0.0333,1629.445,3,48.6,2800,56.15578587325488,-3.476488848,2800,54.27998251009572,-3.6793323785294114,07,36.14179611,85064.69508664554,85064.69508664554,0,0,11.351167364634948,1750.302368037974,7.4675438337285,85065,134.3,235065.60802749993,P,8/18/15,8/19/15,8/21/15,8/21/15,0,1,NA,NA,NA,shoot,3.3.RPV.N+P.4.P,0,1,0,0,-0.45962398359959195,-0.4476989783987994
RPV,12,3,RPV,1,1,N+P,4,5,43RPVN+P5shoot,0.1904,0.0094,980.05,2,47.1,280000,55.570678024402135,-3.193670273333336,2800,53.185587483192926,-3.4022962243749992,08,37.21193695,49540.65221675596,49540.65221675596,0,0,10.810548868414013,1051.818518402462,6.958275867391641,49541,75.6,79517.47999122611,low,8,4/8/15,4/20/15,4/21/15,0,0.5,NA,NA,NA,shoot,4.3.RPV.N+P.5.low,0,0,0,0,-0.49014072722380775,-0.514324144000164
RPV,12,3,RPV,1,1,N+P,4,5,43RPVN+P5shoot,0.1904,0.0094,980.05,2,47.1,280000,55.570678024402135,-3.193670273333336,2800,53.185587483192926,-3.4022962243749992,08,37.21193695,49540.65221675596,49540.65221675596,0,0,10.810548868414013,1051.818518402462,6.958275867391641,49541,75.6,79517.47999122611,N,8,4/8/15,4/20/15,4/21/15,0,1,NA,NA,NA,shoot,4.3.RPV.N+P.5.N,1,0,0,0,-0.49014072722380775,-0.514324144000164
RPV,12,3,RPV,1,1,N+P,4,5,43RPVN+P5shoot,0.1904,0.0094,980.05,2,47.1,280000,55.570678024402135,-3.193670273333336,2800,53.185587483192926,-3.4022962243749992,08,37.21193695,49540.65221675596,49540.65221675596,0,0,10.810548868414013,1051.818518402462,6.958275867391641,49541,75.6,79517.47999122611,N+P,8,4/8/15,4/20/15,4/21/15,0,1,NA,NA,NA,shoot,4.3.RPV.N+P.5.N+P,1,1,0,0,-0.49014072722380775,-0.514324144000164
RPV,12,3,RPV,1,1,N+P,4,5,43RPVN+P5shoot,0.1904,0.0094,980.05,2,47.1,280000,55.570678024402135,-3.193670273333336,2800,53.185587483192926,-3.4022962243749992,08,37.21193695,49540.65221675596,49540.65221675596,0,0,10.810548868414013,1051.818518402462,6.958275867391641,49541,75.6,79517.47999122611,P,8,4/8/15,4/20/15,4/21/15,0,0.5,NA,NA,NA,shoot,4.3.RPV.N+P.5.P,0,1,0,0,-0.49014072722380775,-0.514324144000164
