target,dpi,time,inoc,high_N,high_P,nutrient,round,replicate,sample,shoot_mass_g,root_mass_g,leaf_area_mm2,leaves,mass_ext_mg,PAVmin,PAVint,PAVslope,RPVmin,RPVint,RPVslope,q_group,tech_cycle,quant,quant_adj,quant_zero,co,present
RPV,22,6,RPV,1,1,N+P,5,6,56RPVN+P6shoot,0.4675,0.0181,NA,NA,51.4,NA,NA,NA,2800,51.922408,-3.494227431,40,32.95710119,267676.8904,267676.8904,0,0,1
RPV,22,6,RPV,1,1,N+P,5,7,56RPVN+P7shoot,0.5506,0.201,NA,NA,51.5,NA,NA,NA,2800,51.922408,-3.494227431,40,37.04517237,18099.26482,18099.26482,0,0,1
RPV,26,7,coinfection,0,0,low,1,1,17coinfectionlow1shoot,0.1862,0.0154,1135.967,3,48.9,2800,50.37211046,-3.366426214,2800,49.47677724,-3.068125512,30,NaN,NaN,0,1,1,0
RPV,26,7,coinfection,0,0,low,1,2,17coinfectionlow2shoot,0.0724,0.0077,637.053,3,35.5,2800,54.44303316,-3.083148658,28000,54.85190498,-3.428139814,4,NaN,NaN,0,1,1,0
RPV,26,7,coinfection,0,0,low,1,2,17coinfectionlow2shoot,0.0724,0.0077,637.053,3,35.5,NA,NA,NA,2800,50.61411034,-3.455821421,33,NaN,NaN,0,1,1,0
RPV,26,7,coinfection,0,0,low,2,3,27coinfectionlow3shoot,0.1309,0.0101,842.738,NA,50.5,28000,52.66682698,-3.371971511,2800,49.88475912,-3.252348638,3,33.48881149,109967.3742,109967.3742,0,1,1
RPV,26,7,coinfection,0,0,low,3,4,37coinfectionlow4shoot,0.3327,0.0259,1379.624,2,47.8,2800,52.21184848,-3.59235151,2800,49.45773255,-3.407512855,24,30.16008822,460536.2672,460536.2672,0,1,1
RPV,26,7,coinfection,0,0,low,4,5,47coinfectionlow5shoot,0.2894,0.0301,1720.706,3,50,2800,49.79686006,-3.144371796,2800,52.89612035,-3.471252031,19,32.93196742,564005.1099,564005.1099,0,1,1
RPV,26,7,coinfection,0,1,P,1,1,17coinfectionP1shoot,0.1031,0.0119,826.695,2,51.4,2800,52.99905972,-3.393343343,2800,51.22810233,-3.304807543,27,34.88546753,88127.08144,88127.08144,0,1,1
RPV,26,7,coinfection,0,1,P,1,2,17coinfectionP2shoot,0.1927,0.0231,1285.973,2,51,28000,52.13787768,-3.505091222,2800,51.01666454,-3.356703059,28,37.879488,8198.119357,8198.119357,0,1,1
RPV,26,7,coinfection,0,1,P,3,4,37coinfectionP4shoot,0.2341,0.023,1173.426,3,52.5,2800,50.86659032,-3.253289286,2800,49.73738099,-3.558046976,21,35.65388997,9082.560197,9082.560197,0,1,1
RPV,26,7,coinfection,0,1,P,4,5,47coinfectionP5shoot,0.3826,0.0209,1850.317,3,52.7,2800,52.95171603,-3.559470876,2800,50.16044781,-3.380785624,23,34.38844554,46258.1774,46258.1774,0,1,1
RPV,26,7,coinfection,1,0,N,1,2,17coinfectionN2shoot,0.2045,0.0141,1036.465,3,47.2,2800,52.21184848,-3.59235151,2800,49.45773255,-3.407512855,24,30.44060389,381014.175,381014.175,0,1,1
RPV,26,7,coinfection,1,0,N,2,3,27coinfectionN3shoot,0.1112,0.0084,591.694,NA,48,2800,49.79686006,-3.144371796,2800,52.89612035,-3.471252031,19,32.61042913,698090.854,698090.854,0,1,1
RPV,26,7,coinfection,1,0,N,3,4,37coinfectionN4shoot,0.3544,0.0236,1327.705,3,50.4,NA,NA,NA,2800,50.61411034,-3.455821421,33,32.3604393,191428.4355,191428.4355,0,1,1
RPV,26,7,coinfection,1,0,N,4,5,47coinfectionN5shoot,0.2289,0.0156,1447.793,3,47.1,28000,52.13787768,-3.505091222,2800,51.01666454,-3.356703059,28,31.50183042,651164.8203,651164.8203,0,1,1
RPV,26,7,coinfection,1,1,N+P,1,1,17coinfectionN+P1shoot,0.218,0.0159,1101.798,3,46.2,2800,55.4270836,-4.056960671,2800,52.63828544,-3.637108951,41,32.86842982,272644.1657,272644.1657,0,1,1
RPV,26,7,coinfection,1,1,N+P,1,2,17coinfectionN+P2shoot,0.2392,0.028,1449.097,3,49.1,2800,52.87949485,-3.458342489,28000,54.97219011,-3.370307922,20,32.40225855,4973901.475,4973901.475,0,1,1
RPV,26,7,coinfection,1,1,N+P,2,3,27coinfectionN+P3shoot,0.2044,NA,1449.416,NA,47.1,2800,49.79686006,-3.144371796,2800,52.89612035,-3.471252031,19,30.09806315,3695520.202,3695520.202,0,1,1
RPV,26,7,coinfection,1,1,N+P,3,4,37coinfectionN+P4shoot,0.4907,0.0228,2539.619,4,52.1,NA,NA,NA,2800,50.95508678,-3.518829324,32,36.57075628,12241.00424,12241.00424,0,1,1
RPV,26,7,coinfection,1,1,N+P,4,5,47coinfectionN+P5shoot,0.1223,0.0071,827.591,2,48.8,2800,54.4608237,-3.962081252,2800,49.79641932,-3.117067347,29,33.11107763,225370.6699,225370.6699,0,1,1
RPV,26,7,coinfection,1,1,N+P,5,6,57coinfectionN+P6shoot,0.4783,0.0155,NA,NA,47.8,2800,55.29559506,-3.453557935,2800,51.96716877,-3.369245403,39,35.99786759,54919.47037,54919.47037,0,1,1
RPV,26,7,RPV,0,0,low,1,1,17RPVlow1shoot,0.3501,0.0311,1924.751,3,47.5,280000,55.57067802,-3.193670273,2800,53.18558748,-3.402296224,8,31.78024165,1956324.81,1956324.81,0,0,1
RPV,26,7,RPV,0,0,low,1,2,17RPVlow2shoot,0.1915,0.0182,1065.005,3,46.3,NA,NA,NA,2800,50.05916254,-3.409982336,34,30.19381714,669336.7396,669336.7396,0,0,1
RPV,26,7,RPV,0,0,low,2,3,27RPVlow3shoot,0.1726,0.0145,985.687,NA,50.3,2800,56.15578587,-3.476488848,2800,54.27998251,-3.679332379,7,36.19146474,82461.26451,82461.26451,0,0,1
RPV,26,7,RPV,0,0,low,4,5,47RPVlow5shoot,0.2815,0.0317,1557.682,4,47.6,NA,NA,NA,2800,50.14614113,-3.45265522,45,31.27470271,292264.1396,292264.1396,0,0,1
RPV,26,7,RPV,0,0,low,5,6,57RPVlow6shoot,0.2972,0.0186,NA,NA,51.7,NA,NA,NA,2800,51.922408,-3.494227431,40,37.6010437,12548.10599,12548.10599,0,0,1
RPV,26,7,RPV,0,0,low,5,7,57RPVlow7shoot,0.3267,0.0195,NA,NA,47.3,NA,NA,NA,2800,51.922408,-3.494227431,40,36.18198649,31966.33922,31966.33922,0,0,1
RPV,26,7,RPV,0,1,P,1,1,17RPVP1shoot,0.1633,0.0147,1305.656,3,48.5,NA,NA,NA,2800,50.95508678,-3.518829324,32,42.09966914,328.5342174,0,1,0,0
RPV,26,7,RPV,0,1,P,1,2,17RPVP2shoot,0.1652,0.0125,1002.369,3,52.4,28000,52.66682698,-3.371971511,2800,49.88475912,-3.252348638,3,32.52779516,217143.9106,217143.9106,0,0,1
RPV,26,7,RPV,0,1,P,2,3,27RPVP3shoot,0.1479,0.006,848.158,NA,47.2,2800,56.15578587,-3.476488848,2800,54.27998251,-3.679332379,7,34.68505478,211677.5504,211677.5504,0,0,1
RPV,26,7,RPV,0,1,P,3,4,37RPVP4shoot,0.1979,0.014,1152.702,3,48,NA,NA,NA,2800,50.95508678,-3.518829324,32,32.86756007,138105.6448,138105.6448,0,0,1
RPV,26,7,RPV,0,1,P,4,5,47RPVP5shoot,0.0826,0.0233,577.714,2,44.5,280000,55.57067802,-3.193670273,2800,53.18558748,-3.402296224,8,34.15829722,391277.5234,391277.5234,0,0,1
RPV,26,7,RPV,0,1,P,5,6,57RPVP6shoot,0.2923,0.0183,NA,NA,47.5,NA,NA,NA,2800,51.922408,-3.494227431,40,36.85592779,20503.12887,20503.12887,0,0,1
RPV,26,7,RPV,1,0,N,1,1,17RPVN1shoot,0.2974,0.0152,1888.821,3,49.3,NA,NA,NA,2800,50.61411034,-3.455821421,33,32.5843633,164896.0596,164896.0596,0,0,1
RPV,26,7,RPV,1,0,N,1,2,17RPVN2shoot,0.282,0.0225,1961.701,3,52.4,NA,NA,NA,2800,50.95508678,-3.518829324,32,30.30542374,738470.6285,738470.6285,0,0,1
RPV,26,7,RPV,1,0,N,3,4,37RPVN4shoot,0.5378,0.0271,2395.257,4,54.7,2800,56.15578587,-3.476488848,2800,54.27998251,-3.679332379,7,34.97451782,176604.6331,176604.6331,0,0,1
RPV,26,7,RPV,1,0,N,5,6,57RPVN6shoot,0.5685,0.0222,NA,NA,48.2,NA,NA,NA,2800,51.922408,-3.494227431,40,37.33551152,14947.54429,14947.54429,0,0,1
RPV,26,7,RPV,1,1,N+P,1,1,17RPVN+P1shoot,0.3255,0.0122,1584.147,3,52,NA,NA,NA,2800,50.14614113,-3.45265522,45,30.17407544,608909.2724,608909.2724,0,0,1
RPV,26,7,RPV,1,1,N+P,1,2,17RPVN+P2shoot,0.1432,0.0047,783.226,3,48.2,NA,NA,NA,2800,50.61411034,-3.455821421,33,31.74887212,287722.4106,287722.4106,0,0,1
RPV,26,7,RPV,1,1,N+P,2,3,27RPVN+P3shoot,0.1615,0.0041,995.33,NA,49.4,28000,52.66682698,-3.371971511,2800,49.88475912,-3.252348638,3,32.14217885,285307.4702,285307.4702,0,0,1
RPV,26,7,RPV,1,1,N+P,3,4,37RPVN+P4shoot,0.6471,0.0336,2899.173,4,48.2,2800,53.91588389,-3.35283923,2800,54.45703352,-3.645049392,9,35.10070801,204317.4267,204317.4267,0,0,1
RPV,26,7,RPV,1,1,N+P,4,5,47RPVN+P5shoot,0.2587,0.0164,1694.027,3,47.3,2800,53.91588389,-3.35283923,2800,54.45703352,-3.645049392,9,34.77205149,251460.9693,251460.9693,0,0,1
RPV,26,7,RPV,1,1,N+P,5,6,57RPVN+P6shoot,0.5164,0.0141,NA,NA,46.4,NA,NA,NA,2800,51.922408,-3.494227431,40,37.67949295,11915.90629,11915.90629,0,0,1
RPV,29,8,coinfection,0,0,low,1,1,18coinfectionlow1shoot,0.0538,0.0027,514.796,2,30.2,2800,52.87949485,-3.458342489,28000,54.97219011,-3.370307922,20,36.53052394,296349.7287,296349.7287,0,1,1
RPV,29,8,coinfection,0,0,low,1,2,18coinfectionlow2shoot,0.1421,0.0127,1000.814,3,50.9,28000,52.66682698,-3.371971511,2800,49.88475912,-3.252348638,3,35.9046402,19882.39653,19882.39653,0,1,1
RPV,29,8,coinfection,0,0,low,2,3,28coinfectionlow3shoot,0.1232,0.0111,785.725,2,50.6,2800,50.87939655,-3.364814314,2800,51.71905654,-3.58935585,18,30.7668438,687572.2523,687572.2523,0,1,1
RPV,29,8,coinfection,0,0,low,3,4,38coinfectionlow4shoot,0.3377,0.0368,1364.437,3,50.4,28000,52.13787768,-3.505091222,2800,51.01666454,-3.356703059,28,29.89098803,1965980.421,1965980.421,0,1,1
RPV,29,8,coinfection,0,0,low,4,5,48coinfectionlow5shoot,0.5683,0.0454,2631.081,3,51.8,2800,52.87949485,-3.458342489,28000,54.97219011,-3.370307922,20,36.9717509,219224.2609,219224.2609,0,1,1
RPV,29,8,coinfection,0,1,P,1,1,18coinfectionP1shoot,0.231,0.0174,1125.936,2,7.2,2800,52.87949485,-3.458342489,28000,54.97219011,-3.370307922,20,NaN,NaN,0,1,1,0
RPV,29,8,coinfection,0,1,P,1,2,18coinfectionP2shoot,0.1368,0.0148,919.097,2,46.1,2800,52.3960417,-3.474388187,2800,49.87804498,-3.345626683,25,33.03890991,107938.9369,107938.9369,0,1,1
RPV,29,8,coinfection,0,1,P,2,3,28coinfectionP3shoot,0.0958,0.017,608.24,3,46.5,NA,NA,NA,2800,50.61411034,-3.455821421,33,40.92654419,635.7114811,0,1,1,0
RPV,29,8,coinfection,0,1,P,3,4,38coinfectionP4shoot,0.3429,0.0445,1787.92,4,51.4,28000,52.13787768,-3.505091222,2800,51.01666454,-3.356703059,28,29.37501272,2800877.409,2800877.409,0,1,1
RPV,29,8,coinfection,0,1,P,4,5,48coinfectionP5shoot,0.1918,0.0285,1087.051,3,47.7,2800,52.99905972,-3.393343343,2800,51.22810233,-3.304807543,27,32.15780449,589483.3335,589483.3335,0,1,1
RPV,29,8,coinfection,1,0,N,1,1,18coinfectionN1shoot,0.1127,0.0068,807.925,3,46.7,2800,50.37211046,-3.366426214,2800,49.47677724,-3.068125512,30,31.00500806,1048428.839,1048428.839,0,1,1
RPV,29,8,coinfection,1,0,N,1,2,18coinfectionN2shoot,0.4163,0.0145,2285.887,3,52.3,2800,52.99905972,-3.393343343,2800,51.22810233,-3.304807543,27,30.81364632,1503833.154,1503833.154,0,1,1
RPV,29,8,coinfection,1,0,N,4,5,48coinfectionN5shoot,0.4686,0.022,2142.78,3,46.2,2800,50.86659032,-3.253289286,2800,49.73738099,-3.558046976,21,27.64872742,1614669.862,1614669.862,0,1,1
RPV,29,8,coinfection,1,0,N,5,6,58coinfectionN6shoot,0.5319,0.0206,NA,NA,49.4,2800,55.29559506,-3.453557935,2800,51.96716877,-3.369245403,39,39.25383759,5933.989146,5933.989146,0,1,1
RPV,29,8,coinfection,1,1,N+P,1,1,18coinfectionN+P1shoot,0.4274,0.0179,2246.529,3,52.5,2800,49.79686006,-3.144371796,2800,52.89612035,-3.471252031,19,31.16679509,1818841.08,1818841.08,0,1,1
RPV,29,8,coinfection,1,1,N+P,1,2,18coinfectionN+P2shoot,0.2812,0.01,1764.674,4,49,2800,52.95171603,-3.559470876,2800,50.16044781,-3.380785624,23,28.22837067,3070947.294,3070947.294,0,1,1
RPV,29,8,coinfection,1,1,N+P,2,3,28coinfectionN+P3shoot,0.1783,0.0121,1044.037,2,50,2800,53.33356801,-3.756567892,2800,52.04851391,-3.525956916,43,39.07681274,4774.374967,4774.374967,0,1,1
RPV,29,8,coinfection,1,1,N+P,3,4,38coinfectionN+P4shoot,0.2041,0.0259,997.098,3,52.6,2800,50.87939655,-3.364814314,2800,51.71905654,-3.58935585,18,43.89076042,151.6963764,0,1,1,0
RPV,29,8,coinfection,1,1,N+P,3,4,38coinfectionN+P4shoot,0.2041,0.0259,997.098,3,52.6,2800,56.11142245,-3.70568327,2800,53.03886485,-3.73610792,5,46.59572601,53.03457342,0,1,1,0
RPV,29,8,coinfection,1,1,N+P,4,5,48coinfectionN+P5shoot,0.4124,0.0241,2200.192,3,47.6,2800,52.95171603,-3.559470876,2800,50.16044781,-3.380785624,23,28.47330602,2599100.792,2599100.792,0,1,1
RPV,29,8,RPV,0,0,low,1,1,18RPVlow1shoot,0.2318,0.0101,1327.734,3,46.9,2800,53.91588389,-3.35283923,2800,54.45703352,-3.645049392,9,32.11515172,1347029.071,1347029.071,0,0,1
RPV,29,8,RPV,0,0,low,1,2,18RPVlow2shoot,0.2731,0.0118,1345.207,3,50.2,2800,49.19482931,-3.050822322,2800,50.71861646,-3.56860197,12,34.34256617,38808.42147,38808.42147,0,0,1
RPV,29,8,RPV,0,0,low,2,3,28RPVlow3shoot,0.1837,0.013,1191.316,3,47.3,280000,55.57067802,-3.193670273,2800,53.18558748,-3.402296224,8,31.40830612,2516285.621,2516285.621,0,0,1
RPV,29,8,RPV,0,0,low,3,4,38RPVlow4shoot,0.3552,0.0254,1770.229,4,51.6,NA,NA,NA,2800,50.95508678,-3.518829324,32,32.97459539,128763.7307,128763.7307,0,0,1
RPV,29,8,RPV,0,0,low,4,5,48RPVlow5shoot,0.2414,0.0264,1576.456,3,48,2800,53.91588389,-3.35283923,2800,54.45703352,-3.645049392,9,33.93052038,427897.9355,427897.9355,0,0,1
RPV,29,8,RPV,0,0,low,5,6,58RPVlow6shoot,0.3496,0.0202,NA,NA,53.2,NA,NA,NA,2800,51.922408,-3.494227431,40,36.19286855,31737.93068,31737.93068,0,0,1
RPV,29,8,RPV,0,0,low,5,7,58RPVlow7shoot,0.4343,0.0255,NA,NA,53.3,NA,NA,NA,2800,51.922408,-3.494227431,40,36.46209463,26578.45881,26578.45881,0,0,1
RPV,29,8,RPV,0,1,P,1,1,18RPVP1shoot,0.2455,0.0141,1335.6,4,48.6,280000,55.57067802,-3.193670273,2800,53.18558748,-3.402296224,8,41.00194168,3810.717611,3810.717611,0,0,1
RPV,29,8,RPV,0,1,P,1,2,18RPVP2shoot,0.0927,0.0023,875.068,4,46.1,2800,53.91588389,-3.35283923,2800,54.45703352,-3.645049392,9,33.68296687,500328.4351,500328.4351,0,0,1
RPV,29,8,RPV,0,1,P,2,3,28RPVP3shoot,0.1764,0.014,984.021,3,48.7,NA,NA,NA,2800,50.14614113,-3.45265522,45,31.38499133,271539.1166,271539.1166,0,0,1
RPV,29,8,RPV,0,1,P,3,4,38RPVP4shoot,0.3281,0.0324,1782.715,4,50.4,NA,NA,NA,2800,50.05916254,-3.409982336,34,31.62981034,253822.494,253822.494,0,0,1
RPV,29,8,RPV,0,1,P,4,5,48RPVP5shoot,0.2991,0.0246,1659.823,3,48.8,NA,NA,NA,2800,50.14614113,-3.45265522,45,30.57797686,465125.0679,465125.0679,0,0,1
RPV,29,8,RPV,1,0,N,1,1,18RPVN1shoot,0.4494,0.0217,2465.667,4,53.7,1000,53.6146004,-3.266960568,1000,48.15826064,-3.23575189,1,33.97155635,24230.42151,24230.42151,0,0,1
RPV,29,8,RPV,1,0,N,1,2,18RPVN2shoot,0.4868,0.0171,2531.614,4,49.4,NA,NA,NA,2800,50.05916254,-3.409982336,34,29.45533498,1102070.73,1102070.73,0,0,1
RPV,29,8,RPV,1,0,N,2,3,28RPVN3shoot,0.4028,0.0308,2102.128,3,49.4,NA,NA,NA,2800,50.95508678,-3.518829324,32,30.95264626,483506.1706,483506.1706,0,0,1
RPV,29,8,RPV,1,0,N,3,4,38RPVN4shoot,0.4673,0.0265,2267.766,4,48.8,NA,NA,NA,2800,50.05916254,-3.409982336,34,30.61689313,503007.9104,503007.9104,0,0,1
RPV,29,8,RPV,1,0,N,4,5,48RPVN5shoot,0.3278,0.0165,1840.94,4,50,NA,NA,NA,2800,50.14614113,-3.45265522,45,30.93231774,367232.6037,367232.6037,0,0,1
RPV,29,8,RPV,1,0,N,5,6,58RPVN6shoot,0.5625,0.0174,NA,NA,51.9,NA,NA,NA,2800,51.922408,-3.494227431,40,39.49618784,3599.265633,3599.265633,0,0,1
RPV,29,8,RPV,1,0,N,5,7,58RPVN7shoot,0.2994,0.0064,NA,NA,52.9,NA,NA,NA,2800,50.14614113,-3.45265522,45,31.7078069,218944.7959,218944.7959,0,0,1
RPV,29,8,RPV,1,1,N+P,1,1,18RPVN+P1shoot,0.3691,0.0101,2055.234,3,48.8,NA,NA,NA,2800,50.95508678,-3.518829324,32,29.9178098,951672.3604,951672.3604,0,0,1
RPV,29,8,RPV,1,1,N+P,2,3,28RPVN+P3shoot,0.381,0.0309,1791.846,3,46.4,NA,NA,NA,2800,50.61411034,-3.455821421,33,33.27366384,104171.6597,104171.6597,0,0,1
RPV,29,8,RPV,1,1,N+P,3,4,38RPVN+P4shoot,0.5115,0.0262,2500.647,4,48.2,NA,NA,NA,2800,50.61411034,-3.455821421,33,31.90978432,258470.5347,258470.5347,0,0,1
RPV,29,8,RPV,1,1,N+P,4,5,48RPVN+P5shoot,0.5065,0.0236,2775.965,4,49,2800,49.19482931,-3.050822322,2800,50.71861646,-3.56860197,12,34.59325663,33012.39637,33012.39637,0,0,1
RPV,29,8,RPV,1,1,N+P,5,6,58RPVN+P6shoot,0.5097,0.0179,NA,NA,50.5,NA,NA,NA,2800,50.14614113,-3.45265522,45,30.22370275,589086.3007,589086.3007,0,0,1
RPV,29,8,RPV,1,1,N+P,5,7,58RPVN+P7shoot,0.5655,0.0197,NA,NA,47.6,NA,NA,NA,2800,50.14614113,-3.45265522,45,34.24736023,40253.00474,40253.00474,0,0,1
